Gear: Cannondale SuperSix
position_lat: -304754374 semicircles
position_long: -585248811 semicircles
power: 163 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 81.0 percent
speed: 9.2 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:27

altitude: 928.8 m
ascent: 116 m
cadence: 87 rpm
calories: 462 kcal
distance: 27296.07 m
enhanced_altitude: 928.8 m
enhanced_speed: 9.266 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 144 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 70.0 percent
position_lat: -304754798 semicircles
position_long: -585247839 semicircles
power: 178 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.266 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:28

altitude: 928.8 m
ascent: 116 m
cadence: 87 rpm
calories: 462 kcal
distance: 27305.42 m
enhanced_altitude: 928.8 m
enhanced_speed: 9.424 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 144 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.0 percent
position_lat: -304755246 semicircles
position_long: -585246825 semicircles
power: 189 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.424 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:29

altitude: 928.5999999999999 m
ascent: 116 m
cadence: 88 rpm
calories: 462 kcal
distance: 27314.88 m
enhanced_altitude: 928.5999999999999 m
enhanced_speed: 9.5 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 72.5 percent
position_lat: -304755678 semicircles
position_long: -585245792 semicircles
power: 184 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.0 percent
speed: 9.5 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:30

altitude: 928.5999999999999 m
ascent: 116 m
cadence: 89 rpm
calories: 462 kcal
distance: 27324.37 m
enhanced_altitude: 928.5999999999999 m
enhanced_speed: 9.527 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 72.5 percent
position_lat: -304756118 semicircles
position_long: -585244790 semicircles
power: 171 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.0 percent
speed: 9.527 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:31

altitude: 928.4000000000001 m
ascent: 116 m
cadence: 90 rpm
calories: 462 kcal
distance: 27333.93 m
enhanced_altitude: 928.4000000000001 m
enhanced_speed: 9.558 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 71.5 percent
position_lat: -304756572 semicircles
position_long: -585243777 semicircles
power: 172 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 74.5 percent
speed: 9.558 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:32

altitude: 928.2 m
ascent: 116 m
cadence: 90 rpm
calories: 462 kcal
distance: 27343.59 m
enhanced_altitude: 928.2 m
enhanced_speed: 9.61 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 69.5 percent
position_lat: -304757026 semicircles
position_long: -585242734 semicircles
power: 189 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 73.5 percent
speed: 9.61 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:33

altitude: 928.2 m
ascent: 116 m
cadence: 91 rpm
calories: 462 kcal
distance: 27353.28 m
enhanced_altitude: 928.2 m
enhanced_speed: 9.706 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 54
left_torque_effectiveness: 69.5 percent
position_lat: -304757486 semicircles
position_long: -585241703 semicircles
power: 192 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.706 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:34

altitude: 928.2 m
ascent: 116 m
cadence: 91 rpm
calories: 463 kcal
distance: 27363.1 m
enhanced_altitude: 928.2 m
enhanced_speed: 9.783 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 69.5 percent
position_lat: -304757966 semicircles
position_long: -585240684 semicircles
power: 184 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 9.783 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:35

altitude: 928.2 m
ascent: 116 m
cadence: 92 rpm
calories: 463 kcal
distance: 27372.92 m
enhanced_altitude: 928.2 m
enhanced_speed: 9.831 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 66.5 percent
position_lat: -304758444 semicircles
position_long: -585239636 semicircles
power: 162 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 68.5 percent
speed: 9.831 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:36

altitude: 928.2 m
ascent: 116 m
cadence: 92 rpm
calories: 463 kcal
distance: 27382.8 m
enhanced_altitude: 928.2 m
enhanced_speed: 9.923 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 64.0 percent
position_lat: -304758922 semicircles
position_long: -585238590 semicircles
power: 176 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.5 percent
speed: 9.923 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:37

altitude: 928.0 m
ascent: 116 m
cadence: 93 rpm
calories: 463 kcal
distance: 27392.64 m
enhanced_altitude: 928.0 m
enhanced_speed: 9.955 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 50
left_torque_effectiveness: 63.5 percent
position_lat: -304759407 semicircles
position_long: -585237542 semicircles
power: 148 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 66.5 percent
speed: 9.955 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:38

altitude: 927.8 m
ascent: 116 m
cadence: 89 rpm
calories: 463 kcal
distance: 27402.66 m
enhanced_altitude: 927.8 m
enhanced_speed: 10.016 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 55
left_torque_effectiveness: 64.5 percent
position_lat: -304759916 semicircles
position_long: -585236492 semicircles
power: 143 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 66.5 percent
speed: 10.016 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:39

altitude: 927.5999999999999 m
ascent: 116 m
cadence: 84 rpm
calories: 463 kcal
distance: 27412.66 m
enhanced_altitude: 927.5999999999999 m
enhanced_speed: 9.99 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 68.0 percent
position_lat: -304760430 semicircles
position_long: -585235438 semicircles
power: 157 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.99 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:40

altitude: 927.5999999999999 m
ascent: 116 m
cadence: 83 rpm
calories: 464 kcal
distance: 27422.85 m
enhanced_altitude: 927.5999999999999 m
enhanced_speed: 10.109 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 70.5 percent
position_lat: -304760909 semicircles
position_long: -585234351 semicircles
power: 176 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.0 percent
speed: 10.109 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:41

altitude: 927.2 m
ascent: 116 m
cadence: 84 rpm
calories: 464 kcal
distance: 27433.18 m
enhanced_altitude: 927.2 m
enhanced_speed: 10.229 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 141 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -304761358 semicircles
position_long: -585233237 semicircles
power: 180 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 65.5 percent
speed: 10.229 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:42

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 85 rpm
calories: 464 kcal
distance: 27443.69 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.388 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 141 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 71.0 percent
position_lat: -304761827 semicircles
position_long: -585232105 semicircles
power: 219 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.0 percent
speed: 10.388 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:43

altitude: 927.2 m
ascent: 116 m
cadence: 86 rpm
calories: 464 kcal
distance: 27454.01 m
enhanced_altitude: 927.2 m
enhanced_speed: 10.477 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 140 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 73.5 percent
position_lat: -304762304 semicircles
position_long: -585230987 semicircles
power: 229 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.5 percent
speed: 10.477 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:44

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 87 rpm
calories: 464 kcal
distance: 27464.73 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.514 m/s
gps_accuracy: 3 m
grade: -0.94 %
heart_rate: 140 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 76.0 percent
position_lat: -304762812 semicircles
position_long: -585229865 semicircles
power: 211 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 10.514 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:45

altitude: 927.8 m
ascent: 116 m
cadence: 87 rpm
calories: 464 kcal
distance: 27475.42 m
enhanced_altitude: 927.8 m
enhanced_speed: 10.583 m/s
gps_accuracy: 3 m
grade: -0.24 %
heart_rate: 139 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 46
left_torque_effectiveness: 69.5 percent
position_lat: -304763247 semicircles
position_long: -585228697 semicircles
power: 186 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 10.583 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:46

altitude: 927.8 m
ascent: 116 m
cadence: 87 rpm
calories: 464 kcal
distance: 27486.23 m
enhanced_altitude: 927.8 m
enhanced_speed: 10.571 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 47
left_torque_effectiveness: 59.5 percent
position_lat: -304763769 semicircles
position_long: -585227531 semicircles
power: 143 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.5 percent
speed: 10.571 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:47

altitude: 927.5999999999999 m
ascent: 116 m
cadence: 87 rpm
calories: 465 kcal
distance: 27496.31 m
enhanced_altitude: 927.5999999999999 m
enhanced_speed: 10.561 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 53
left_torque_effectiveness: 61.5 percent
position_lat: -304764243 semicircles
position_long: -585226453 semicircles
power: 149 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 10.561 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:48

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27507.09 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.536 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 63.0 percent
position_lat: -304764729 semicircles
position_long: -585225281 semicircles
power: 152 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 62.5 percent
speed: 10.536 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:49

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27518.22 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.543 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 53
left_torque_effectiveness: 61.5 percent
position_lat: -304765257 semicircles
position_long: -585224113 semicircles
power: 148 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.5 percent
speed: 10.543 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:50

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27528.56 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.631 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 54
left_torque_effectiveness: 60.5 percent
position_lat: -304765761 semicircles
position_long: -585223025 semicircles
power: 139 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.0 percent
speed: 10.631 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:51

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27539.01 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.635 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 61.5 percent
position_lat: -304766253 semicircles
position_long: -585221893 semicircles
power: 154 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 61.0 percent
speed: 10.635 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:52

altitude: 927.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27548.98 m
enhanced_altitude: 927.4000000000001 m
enhanced_speed: 10.635 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 49
left_torque_effectiveness: 60.5 percent
position_lat: -304766750 semicircles
position_long: -585220854 semicircles
power: 141 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 10.635 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:53

altitude: 926.8 m
ascent: 116 m
cadence: 88 rpm
calories: 465 kcal
distance: 27559.43 m
enhanced_altitude: 926.8 m
enhanced_speed: 10.609 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 137 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 48
left_torque_effectiveness: 59.5 percent
position_lat: -304767248 semicircles
position_long: -585219760 semicircles
power: 143 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 10.609 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:54

altitude: 926.4000000000001 m
ascent: 116 m
cadence: 88 rpm
calories: 466 kcal
distance: 27570.29 m
enhanced_altitude: 926.4000000000001 m
enhanced_speed: 10.559 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 137 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 49
left_torque_effectiveness: 66.5 percent
position_lat: -304767752 semicircles
position_long: -585218589 semicircles
power: 200 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 63.0 percent
speed: 10.559 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:55

altitude: 926.0 m
ascent: 116 m
cadence: 88 rpm
calories: 466 kcal
distance: 27581.05 m
enhanced_altitude: 926.0 m
enhanced_speed: 10.42 m/s
gps_accuracy: 3 m
grade: -1.1 %
heart_rate: 137 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 73.5 percent
position_lat: -304768311 semicircles
position_long: -585217445 semicircles
power: 216 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.0 percent
speed: 10.42 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:56

altitude: 926.0 m
ascent: 116 m
cadence: 87 rpm
calories: 466 kcal
distance: 27591.62 m
enhanced_altitude: 926.0 m
enhanced_speed: 10.357 m/s
gps_accuracy: 3 m
grade: -1.59 %
heart_rate: 137 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -304768821 semicircles
position_long: -585216321 semicircles
power: 196 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.357 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:57

altitude: 926.0 m
ascent: 116 m
cadence: 86 rpm
calories: 466 kcal
distance: 27601.84 m
enhanced_altitude: 926.0 m
enhanced_speed: 10.207 m/s
gps_accuracy: 3 m
grade: -1.76 %
heart_rate: 137 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 71.5 percent
position_lat: -304769292 semicircles
position_long: -585215241 semicircles
power: 180 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.207 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:58

altitude: 925.8 m
ascent: 116 m
cadence: 85 rpm
calories: 466 kcal
distance: 27611.74 m
enhanced_altitude: 925.8 m
enhanced_speed: 10.212 m/s
gps_accuracy: 3 m
grade: -1.84 %
heart_rate: 137 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 53
left_torque_effectiveness: 73.0 percent
position_lat: -304769755 semicircles
position_long: -585214193 semicircles
power: 183 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.0 percent
speed: 10.212 m/s
temperature: 19 C
timestamp: 2020-11-24 10:53:59

altitude: 925.4000000000001 m
ascent: 116 m
cadence: 85 rpm
calories: 466 kcal
distance: 27621.48 m
enhanced_altitude: 925.4000000000001 m
enhanced_speed: 10.189 m/s
gps_accuracy: 3 m
grade: -1.88 %
heart_rate: 137 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 76.0 percent
position_lat: -304770226 semicircles
position_long: -585213134 semicircles
power: 202 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 73.0 percent
speed: 10.189 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:00

altitude: 925.0 m
ascent: 116 m
cadence: 84 rpm
calories: 467 kcal
distance: 27631.37 m
enhanced_altitude: 925.0 m
enhanced_speed: 10.042 m/s
gps_accuracy: 3 m
grade: -1.93 %
heart_rate: 137 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 78.0 percent
position_lat: -304770680 semicircles
position_long: -585212071 semicircles
power: 209 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.0 percent
speed: 10.042 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:01

altitude: 924.8 m
ascent: 116 m
cadence: 83 rpm
calories: 467 kcal
distance: 27640.99 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.811 m/s
gps_accuracy: 3 m
grade: -1.96 %
heart_rate: 137 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 49
left_torque_effectiveness: 75.5 percent
position_lat: -304771134 semicircles
position_long: -585211057 semicircles
power: 213 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 81.5 percent
speed: 9.811 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:02

altitude: 924.8 m
ascent: 116 m
cadence: 82 rpm
calories: 467 kcal
distance: 27650.81 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.696 m/s
gps_accuracy: 3 m
grade: -1.84 %
heart_rate: 136 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 78.5 percent
position_lat: -304771577 semicircles
position_long: -585210008 semicircles
power: 220 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 80.0 percent
speed: 9.696 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:03

altitude: 924.8 m
ascent: 116 m
cadence: 80 rpm
calories: 467 kcal
distance: 27660.33 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.624 m/s
gps_accuracy: 3 m
grade: -1.72 %
heart_rate: 135 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 49
left_torque_effectiveness: 80.5 percent
position_lat: -304771989 semicircles
position_long: -585208985 semicircles
power: 237 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.0 percent
speed: 9.624 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:04

altitude: 924.8 m
ascent: 116 m
cadence: 80 rpm
calories: 467 kcal
distance: 27669.64 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.552 m/s
gps_accuracy: 2 m
grade: -1.58 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 49
left_torque_effectiveness: 81.5 percent
position_lat: -304772420 semicircles
position_long: -585207988 semicircles
power: 206 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 79.5 percent
speed: 9.552 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:05

altitude: 924.8 m
ascent: 116 m
cadence: 79 rpm
calories: 468 kcal
distance: 27679.16 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.421 m/s
gps_accuracy: 2 m
grade: -1.47 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 81.0 percent
position_lat: -304772874 semicircles
position_long: -585206942 semicircles
power: 227 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 9.421 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:06

altitude: 925.0 m
ascent: 116 m
cadence: 78 rpm
calories: 468 kcal
distance: 27688.52 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.428 m/s
gps_accuracy: 2 m
grade: -0.31 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.5 percent
position_lat: -304773320 semicircles
position_long: -585205953 semicircles
power: 229 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.428 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:07

altitude: 924.8 m
ascent: 116 m
cadence: 78 rpm
calories: 468 kcal
distance: 27697.95 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.362 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 81.0 percent
position_lat: -304773792 semicircles
position_long: -585204983 semicircles
power: 237 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 82.0 percent
speed: 9.362 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:08

altitude: 924.8 m
ascent: 116 m
cadence: 77 rpm
calories: 468 kcal
distance: 27707.27 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.252 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 82.5 percent
position_lat: -304774246 semicircles
position_long: -585203983 semicircles
power: 237 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 87.0 percent
speed: 9.252 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:09

altitude: 924.5999999999999 m
ascent: 116 m
cadence: 77 rpm
calories: 468 kcal
distance: 27716.43 m
enhanced_altitude: 924.5999999999999 m
enhanced_speed: 9.156 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 84.0 percent
position_lat: -304774684 semicircles
position_long: -585203016 semicircles
power: 235 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 87.5 percent
speed: 9.156 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:10

altitude: 924.5999999999999 m
ascent: 116 m
cadence: 76 rpm
calories: 468 kcal
distance: 27725.63 m
enhanced_altitude: 924.5999999999999 m
enhanced_speed: 8.977 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 85.5 percent
position_lat: -304775140 semicircles
position_long: -585202026 semicircles
power: 248 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 86.5 percent
speed: 8.977 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:11

altitude: 924.8 m
ascent: 116 m
cadence: 75 rpm
calories: 469 kcal
distance: 27734.56 m
enhanced_altitude: 924.8 m
enhanced_speed: 8.983 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 55
left_torque_effectiveness: 88.0 percent
position_lat: -304775590 semicircles
position_long: -585201081 semicircles
power: 250 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 88.0 percent
speed: 8.983 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:12

altitude: 925.0 m
ascent: 116 m
cadence: 75 rpm
calories: 469 kcal
distance: 27743.65 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.0 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 54
left_torque_effectiveness: 90.5 percent
position_lat: -304776038 semicircles
position_long: -585200127 semicircles
power: 263 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 89.0 percent
speed: 9.0 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:13

altitude: 925.0 m
ascent: 116 m
cadence: 75 rpm
calories: 469 kcal
distance: 27752.8 m
enhanced_altitude: 925.0 m
enhanced_speed: 8.984 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 53
left_torque_effectiveness: 88.5 percent
position_lat: -304776474 semicircles
position_long: -585199163 semicircles
power: 267 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 88.5 percent
speed: 8.984 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:14

altitude: 925.0 m
ascent: 116 m
cadence: 75 rpm
calories: 469 kcal
distance: 27761.7 m
enhanced_altitude: 925.0 m
enhanced_speed: 8.888 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 86.0 percent
position_lat: -304776906 semicircles
position_long: -585198221 semicircles
power: 261 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 88.0 percent
speed: 8.888 m/s
temperature: 19 C
timestamp: 2020-11-24 10:54:15

altitude: 925.2 m
ascent: 116 m
cadence: 74 rpm
calories: 470 kcal
distance: 27770.71 m
