Gear: Cannondale SuperSix
timestamp: 2020-11-29 11:42:41

altitude: 914.8 m
ascent: 87 m
cadence: 82 rpm
calories: 380 kcal
distance: 25514.23 m
enhanced_altitude: 914.8 m
enhanced_speed: 9.863 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 55
left_torque_effectiveness: 73.0 percent
position_lat: -304622899 semicircles
position_long: -585544046 semicircles
power: 265 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 62.5 percent
speed: 9.863 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:42

altitude: 914.8 m
ascent: 87 m
cadence: 83 rpm
calories: 380 kcal
distance: 25523.14 m
enhanced_altitude: 914.8 m
enhanced_speed: 9.856 m/s
gps_accuracy: 5 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 60
left_torque_effectiveness: 91.5 percent
position_lat: -304623386 semicircles
position_long: -585543138 semicircles
power: 324 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 71.5 percent
speed: 9.856 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:43

altitude: 914.8 m
ascent: 87 m
cadence: 83 rpm
calories: 381 kcal
distance: 25531.65 m
enhanced_altitude: 914.8 m
enhanced_speed: 9.901 m/s
gps_accuracy: 6 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 92.0 percent
position_lat: -304623817 semicircles
position_long: -585542256 semicircles
power: 297 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.5 percent
speed: 9.901 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:44

altitude: 914.8 m
ascent: 87 m
cadence: 83 rpm
calories: 381 kcal
distance: 25540.56 m
enhanced_altitude: 914.8 m
enhanced_speed: 10.038 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 48
left_torque_effectiveness: 82.5 percent
position_lat: -304624220 semicircles
position_long: -585541311 semicircles
power: 232 watts
right_pedal_smoothness: 27.5 percent
right_torque_effectiveness: 93.0 percent
speed: 10.038 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:45

altitude: 915.0 m
ascent: 87 m
cadence: 83 rpm
calories: 381 kcal
distance: 25552.67 m
enhanced_altitude: 915.0 m
enhanced_speed: 10.09 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 48
left_torque_effectiveness: 73.0 percent
position_lat: -304624873 semicircles
position_long: -585540067 semicircles
power: 164 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 90.0 percent
speed: 10.09 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:46

altitude: 915.2 m
ascent: 87 m
cadence: 82 rpm
calories: 381 kcal
distance: 25563.09 m
enhanced_altitude: 915.2 m
enhanced_speed: 10.055 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 69.0 percent
position_lat: -304625371 semicircles
position_long: -585538934 semicircles
power: 151 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 10.055 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:47

altitude: 915.2 m
ascent: 87 m
cadence: 82 rpm
calories: 381 kcal
distance: 25573.45 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.941 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 70.5 percent
position_lat: -304625845 semicircles
position_long: -585537842 semicircles
power: 148 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 73.5 percent
speed: 9.941 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:48

altitude: 915.2 m
ascent: 87 m
cadence: 81 rpm
calories: 381 kcal
distance: 25583.46 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.667 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 72.0 percent
position_lat: -304626255 semicircles
position_long: -585536747 semicircles
power: 175 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.5 percent
speed: 9.667 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:49

altitude: 915.2 m
ascent: 87 m
cadence: 81 rpm
calories: 381 kcal
distance: 25593.12 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.82 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 73.0 percent
position_lat: -304626641 semicircles
position_long: -585535662 semicircles
power: 188 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 9.82 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:50

altitude: 915.2 m
ascent: 87 m
cadence: 81 rpm
calories: 381 kcal
distance: 25602.32 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.752 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 48
left_torque_effectiveness: 73.0 percent
position_lat: -304627027 semicircles
position_long: -585534664 semicircles
power: 168 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.0 percent
speed: 9.752 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:51

altitude: 915.0 m
ascent: 87 m
cadence: 80 rpm
calories: 382 kcal
distance: 25611.33 m
enhanced_altitude: 915.0 m
enhanced_speed: 9.641 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 48
left_torque_effectiveness: 69.0 percent
position_lat: -304627427 semicircles
position_long: -585533687 semicircles
power: 164 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.0 percent
speed: 9.641 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:52

altitude: 915.2 m
ascent: 87 m
cadence: 80 rpm
calories: 382 kcal
distance: 25621.01 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.606 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 69.5 percent
position_lat: -304627852 semicircles
position_long: -585532654 semicircles
power: 167 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 71.5 percent
speed: 9.606 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:53

altitude: 915.2 m
ascent: 87 m
cadence: 80 rpm
calories: 382 kcal
distance: 25630.2 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.569 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 71.5 percent
position_lat: -304628300 semicircles
position_long: -585531663 semicircles
power: 181 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 71.0 percent
speed: 9.569 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:54

altitude: 915.2 m
ascent: 87 m
cadence: 80 rpm
calories: 382 kcal
distance: 25639.73 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.603 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 73.0 percent
position_lat: -304628736 semicircles
position_long: -585530613 semicircles
power: 185 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 71.5 percent
speed: 9.603 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:55

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 80 rpm
calories: 382 kcal
distance: 25649.23 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.769 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 49
left_torque_effectiveness: 73.0 percent
position_lat: -304629182 semicircles
position_long: -585529629 semicircles
power: 189 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 73.5 percent
speed: 9.769 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:56

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 382 kcal
distance: 25659.03 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.777 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 74.5 percent
position_lat: -304629623 semicircles
position_long: -585528563 semicircles
power: 176 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 9.777 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:57

altitude: 915.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25668.71 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 9.789 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 71.0 percent
position_lat: -304630052 semicircles
position_long: -585527525 semicircles
power: 175 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.0 percent
speed: 9.789 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:58

altitude: 915.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25678.48 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 9.839 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 71.0 percent
position_lat: -304630512 semicircles
position_long: -585526470 semicircles
power: 171 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.839 m/s
temperature: 24 C
timestamp: 2020-11-29 11:42:59

altitude: 915.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25688.33 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 9.856 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 70.5 percent
position_lat: -304630989 semicircles
position_long: -585525423 semicircles
power: 157 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.856 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:00

altitude: 915.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25698.03 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 9.745 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 49
left_torque_effectiveness: 67.5 percent
position_lat: -304631438 semicircles
position_long: -585524391 semicircles
power: 153 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 69.5 percent
speed: 9.745 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:01

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25707.53 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.777 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 67.5 percent
position_lat: -304631885 semicircles
position_long: -585523364 semicircles
power: 152 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.5 percent
speed: 9.777 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:02

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 383 kcal
distance: 25717.5 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.722 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 69.0 percent
position_lat: -304632372 semicircles
position_long: -585522298 semicircles
power: 160 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.0 percent
speed: 9.722 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:03

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25726.53 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.72 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 70.5 percent
position_lat: -304632813 semicircles
position_long: -585521373 semicircles
power: 166 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 69.5 percent
speed: 9.72 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:04

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25737.11 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.767 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 71.5 percent
position_lat: -304633304 semicircles
position_long: -585520247 semicircles
power: 178 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.767 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:05

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25747.1 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.757 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 73.0 percent
position_lat: -304633766 semicircles
position_long: -585519141 semicircles
power: 211 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.0 percent
speed: 9.757 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:06

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25756.81 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.737 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 73.5 percent
position_lat: -304634216 semicircles
position_long: -585518108 semicircles
power: 193 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.0 percent
speed: 9.737 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:07

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25766.64 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.739 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 74.0 percent
position_lat: -304634694 semicircles
position_long: -585517055 semicircles
power: 184 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.739 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:08

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25776.45 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.712 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 74.0 percent
position_lat: -304635131 semicircles
position_long: -585516005 semicircles
power: 178 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.5 percent
speed: 9.712 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:09

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 384 kcal
distance: 25786.1 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.617 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 49
left_torque_effectiveness: 73.0 percent
position_lat: -304635609 semicircles
position_long: -585514999 semicircles
power: 172 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 75.0 percent
speed: 9.617 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:10

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 80 rpm
calories: 385 kcal
distance: 25795.79 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.61 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 48
left_torque_effectiveness: 69.5 percent
position_lat: -304636066 semicircles
position_long: -585513954 semicircles
power: 171 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 75.0 percent
speed: 9.61 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:11

altitude: 915.4000000000001 m
ascent: 87 m
cadence: 80 rpm
calories: 385 kcal
distance: 25805.35 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.573 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 48
left_torque_effectiveness: 76.0 percent
position_lat: -304636539 semicircles
position_long: -585512959 semicircles
power: 184 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 75.0 percent
speed: 9.573 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:12

altitude: 915.5999999999999 m
ascent: 87 m
cadence: 80 rpm
calories: 385 kcal
distance: 25814.9 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 9.645 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 53
left_torque_effectiveness: 83.0 percent
position_lat: -304636995 semicircles
position_long: -585511956 semicircles
power: 213 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 9.645 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:13

altitude: 915.8 m
ascent: 87 m
cadence: 80 rpm
calories: 385 kcal
distance: 25824.64 m
enhanced_altitude: 915.8 m
enhanced_speed: 9.756 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 53
left_torque_effectiveness: 84.5 percent
position_lat: -304637453 semicircles
position_long: -585510904 semicircles
power: 237 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 9.756 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:14

altitude: 916.0 m
ascent: 87 m
cadence: 81 rpm
calories: 385 kcal
distance: 25834.31 m
enhanced_altitude: 916.0 m
enhanced_speed: 9.759 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 80.5 percent
position_lat: -304637926 semicircles
position_long: -585509870 semicircles
power: 187 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.759 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:15

altitude: 916.0 m
ascent: 87 m
cadence: 81 rpm
calories: 385 kcal
distance: 25844.06 m
enhanced_altitude: 916.0 m
enhanced_speed: 9.777 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 76.0 percent
position_lat: -304638402 semicircles
position_long: -585508869 semicircles
power: 182 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 83.0 percent
speed: 9.777 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:16

altitude: 916.2 m
ascent: 87 m
cadence: 82 rpm
calories: 385 kcal
distance: 25853.91 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.799 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 74.5 percent
position_lat: -304638865 semicircles
position_long: -585507805 semicircles
power: 173 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 79.5 percent
speed: 9.799 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:17

altitude: 916.2 m
ascent: 87 m
cadence: 82 rpm
calories: 386 kcal
distance: 25863.88 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.929 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 48
left_torque_effectiveness: 70.5 percent
position_lat: -304639341 semicircles
position_long: -585506716 semicircles
power: 165 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 9.929 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:18

altitude: 916.2 m
ascent: 87 m
cadence: 82 rpm
calories: 386 kcal
distance: 25873.72 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.917 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 70.0 percent
position_lat: -304639793 semicircles
position_long: -585505679 semicircles
power: 167 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.0 percent
speed: 9.917 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:19

altitude: 916.4000000000001 m
ascent: 87 m
cadence: 83 rpm
calories: 386 kcal
distance: 25883.34 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 9.952 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 72.5 percent
position_lat: -304640256 semicircles
position_long: -585504664 semicircles
power: 161 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.5 percent
speed: 9.952 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:20

altitude: 916.2 m
ascent: 87 m
cadence: 83 rpm
calories: 386 kcal
distance: 25893.44 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.948 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 48
left_torque_effectiveness: 68.0 percent
position_lat: -304640739 semicircles
position_long: -585503561 semicircles
power: 158 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 73.5 percent
speed: 9.948 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:21

altitude: 916.2 m
ascent: 87 m
cadence: 83 rpm
calories: 386 kcal
distance: 25903.21 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.848 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 48
left_torque_effectiveness: 67.5 percent
position_lat: -304641191 semicircles
position_long: -585502522 semicircles
power: 144 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.5 percent
speed: 9.848 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:22

altitude: 916.2 m
ascent: 87 m
cadence: 82 rpm
calories: 386 kcal
distance: 25913.46 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.766 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 49
left_torque_effectiveness: 65.5 percent
position_lat: -304641684 semicircles
position_long: -585501440 semicircles
power: 144 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.5 percent
speed: 9.766 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:23

altitude: 916.2 m
ascent: 87 m
cadence: 81 rpm
calories: 386 kcal
distance: 25923.3 m
enhanced_altitude: 916.2 m
enhanced_speed: 9.764 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 49
left_torque_effectiveness: 67.5 percent
position_lat: -304642139 semicircles
position_long: -585500392 semicircles
power: 161 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 9.764 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:24

altitude: 916.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 386 kcal
distance: 25932.79 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 9.738 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 73.5 percent
position_lat: -304642585 semicircles
position_long: -585499368 semicircles
power: 176 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.0 percent
speed: 9.738 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:25

altitude: 916.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 386 kcal
distance: 25942.84 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 9.762 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 52
left_torque_effectiveness: 78.5 percent
position_lat: -304643068 semicircles
position_long: -585498307 semicircles
power: 196 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.0 percent
speed: 9.762 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:26

altitude: 916.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 387 kcal
distance: 25952.22 m
enhanced_altitude: 916.5999999999999 m
enhanced_speed: 9.73 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 79.5 percent
position_lat: -304643498 semicircles
position_long: -585497315 semicircles
power: 203 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 9.73 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:27

altitude: 916.5999999999999 m
ascent: 87 m
cadence: 81 rpm
calories: 387 kcal
distance: 25962.24 m
enhanced_altitude: 916.5999999999999 m
enhanced_speed: 9.641 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 78.5 percent
position_lat: -304643979 semicircles
position_long: -585496257 semicircles
power: 196 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 9.641 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:28

altitude: 916.4000000000001 m
ascent: 87 m
cadence: 81 rpm
calories: 387 kcal
distance: 25971.91 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 9.632 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 122 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -304644434 semicircles
position_long: -585495213 semicircles
power: 200 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.5 percent
speed: 9.632 m/s
temperature: 24 C
timestamp: 2020-11-29 11:43:29

altitude: 916.5999999999999 m
ascent: 87 m
cadence: 80 rpm
calories: 387 kcal
distance: 25981.71 m
enhanced_altitude: 916.5999999999999 m
enhanced_speed: 9.548 m/s
