Gear: Cannondale SuperSix
distance: 28643.76 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 8.154 m/s
gps_accuracy: 2 m
grade: 0.83 %
heart_rate: 113 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 73.0 percent
position_lat: -304209658 semicircles
position_long: -585810160 semicircles
power: 179 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 8.154 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:25

altitude: 915.4000000000001 m
ascent: 122 m
cadence: 77 rpm
calories: 434 kcal
distance: 28651.99 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 8.133 m/s
gps_accuracy: 2 m
grade: 0.82 %
heart_rate: 113 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 73.5 percent
position_lat: -304208959 semicircles
position_long: -585809555 semicircles
power: 208 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.0 percent
speed: 8.133 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:26

altitude: 915.5999999999999 m
ascent: 122 m
cadence: 77 rpm
calories: 434 kcal
distance: 28660.06 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 8.042 m/s
gps_accuracy: 2 m
grade: 0.83 %
heart_rate: 113 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 80.5 percent
position_lat: -304208277 semicircles
position_long: -585808963 semicircles
power: 216 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.0 percent
speed: 8.042 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:27

altitude: 915.5999999999999 m
ascent: 123 m
cadence: 77 rpm
calories: 435 kcal
distance: 28668.0 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 7.974 m/s
gps_accuracy: 2 m
grade: 0.83 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 81.0 percent
position_lat: -304207605 semicircles
position_long: -585808395 semicircles
power: 218 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.0 percent
speed: 7.974 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:28

altitude: 915.8 m
ascent: 123 m
cadence: 77 rpm
calories: 435 kcal
distance: 28675.94 m
enhanced_altitude: 915.8 m
enhanced_speed: 8.081 m/s
gps_accuracy: 2 m
grade: 0.85 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 81.0 percent
position_lat: -304206937 semicircles
position_long: -585807803 semicircles
power: 222 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 80.0 percent
speed: 8.081 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:29

altitude: 915.8 m
ascent: 123 m
cadence: 77 rpm
calories: 435 kcal
distance: 28683.98 m
enhanced_altitude: 915.8 m
enhanced_speed: 8.177 m/s
gps_accuracy: 2 m
grade: 0.89 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 80.5 percent
position_lat: -304206264 semicircles
position_long: -585807199 semicircles
power: 227 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 8.177 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:30

altitude: 915.8 m
ascent: 123 m
cadence: 77 rpm
calories: 435 kcal
distance: 28692.04 m
enhanced_altitude: 915.8 m
enhanced_speed: 8.189 m/s
gps_accuracy: 2 m
grade: 0.94 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 80.5 percent
position_lat: -304205568 semicircles
position_long: -585806630 semicircles
power: 233 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 8.189 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:31

altitude: 916.0 m
ascent: 123 m
cadence: 77 rpm
calories: 435 kcal
distance: 28700.19 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.18 m/s
gps_accuracy: 2 m
grade: 0.96 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -304204851 semicircles
position_long: -585806075 semicircles
power: 237 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 81.5 percent
speed: 8.18 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:32

altitude: 916.0 m
ascent: 123 m
cadence: 78 rpm
calories: 435 kcal
distance: 28708.26 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.176 m/s
gps_accuracy: 2 m
grade: 0.95 %
heart_rate: 116 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 49
left_torque_effectiveness: 81.0 percent
position_lat: -304204128 semicircles
position_long: -585805558 semicircles
power: 235 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 8.176 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:33

altitude: 916.0 m
ascent: 123 m
cadence: 78 rpm
calories: 436 kcal
distance: 28716.53 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.196 m/s
gps_accuracy: 2 m
grade: 0.9 %
heart_rate: 116 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -304203352 semicircles
position_long: -585805081 semicircles
power: 226 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.0 percent
speed: 8.196 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:34

altitude: 916.0 m
ascent: 123 m
cadence: 78 rpm
calories: 436 kcal
distance: 28724.79 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.142 m/s
gps_accuracy: 2 m
grade: 0.79 %
heart_rate: 116 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 79.5 percent
position_lat: -304202548 semicircles
position_long: -585804671 semicircles
power: 205 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.0 percent
speed: 8.142 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:35

altitude: 916.0 m
ascent: 123 m
cadence: 78 rpm
calories: 436 kcal
distance: 28732.87 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.138 m/s
gps_accuracy: 2 m
grade: 0.2 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 77.0 percent
position_lat: -304201741 semicircles
position_long: -585804308 semicircles
power: 187 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.0 percent
speed: 8.138 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:36

altitude: 916.0 m
ascent: 123 m
cadence: 78 rpm
calories: 436 kcal
distance: 28741.14 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.263 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -304200898 semicircles
position_long: -585803968 semicircles
power: 178 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.0 percent
speed: 8.263 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:37

altitude: 916.0 m
ascent: 123 m
cadence: 79 rpm
calories: 436 kcal
distance: 28749.54 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.461 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 75.0 percent
position_lat: -304200043 semicircles
position_long: -585803649 semicircles
power: 171 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 8.461 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:38

altitude: 916.0 m
ascent: 123 m
cadence: 80 rpm
calories: 437 kcal
distance: 28758.09 m
enhanced_altitude: 916.0 m
enhanced_speed: 8.637 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -304199163 semicircles
position_long: -585803330 semicircles
power: 178 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.5 percent
speed: 8.637 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:39

altitude: 915.8 m
ascent: 123 m
cadence: 82 rpm
calories: 437 kcal
distance: 28766.81 m
enhanced_altitude: 915.8 m
enhanced_speed: 8.701 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 78.5 percent
position_lat: -304198258 semicircles
position_long: -585803038 semicircles
power: 185 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.0 percent
speed: 8.701 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:40

altitude: 915.5999999999999 m
ascent: 123 m
cadence: 83 rpm
calories: 437 kcal
distance: 28775.64 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 8.843 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 78.5 percent
position_lat: -304197352 semicircles
position_long: -585802741 semicircles
power: 183 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.5 percent
speed: 8.843 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:41

altitude: 915.4000000000001 m
ascent: 123 m
cadence: 85 rpm
calories: 437 kcal
distance: 28784.81 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 9.248 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.0 percent
position_lat: -304196399 semicircles
position_long: -585802445 semicircles
power: 160 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.5 percent
speed: 9.248 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:42

altitude: 915.2 m
ascent: 123 m
cadence: 86 rpm
calories: 437 kcal
distance: 28794.16 m
enhanced_altitude: 915.2 m
enhanced_speed: 9.28 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 49
left_torque_effectiveness: 68.5 percent
position_lat: -304195428 semicircles
position_long: -585802146 semicircles
power: 134 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.0 percent
speed: 9.28 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:43

altitude: 915.0 m
ascent: 123 m
cadence: 87 rpm
calories: 437 kcal
distance: 28803.29 m
enhanced_altitude: 915.0 m
enhanced_speed: 9.173 m/s
gps_accuracy: 2 m
grade: -0.92 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -304194487 semicircles
position_long: -585801829 semicircles
power: 114 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.173 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:44

altitude: 914.5999999999999 m
ascent: 123 m
cadence: 88 rpm
calories: 437 kcal
distance: 28812.5 m
enhanced_altitude: 914.5999999999999 m
enhanced_speed: 9.229 m/s
gps_accuracy: 2 m
grade: -1.56 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 61.0 percent
position_lat: -304193542 semicircles
position_long: -585801510 semicircles
power: 103 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.229 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:45

altitude: 914.4000000000001 m
ascent: 123 m
cadence: 89 rpm
calories: 437 kcal
distance: 28821.87 m
enhanced_altitude: 914.4000000000001 m
enhanced_speed: 9.337 m/s
gps_accuracy: 2 m
grade: -1.84 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 57.0 percent
position_lat: -304192572 semicircles
position_long: -585801191 semicircles
power: 89 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 56.0 percent
speed: 9.337 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:46

altitude: 914.0 m
ascent: 123 m
cadence: 90 rpm
calories: 437 kcal
distance: 28831.4 m
enhanced_altitude: 914.0 m
enhanced_speed: 9.522 m/s
gps_accuracy: 2 m
grade: -2.03 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 55.5 percent
position_lat: -304191592 semicircles
position_long: -585800872 semicircles
power: 84 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 53.0 percent
speed: 9.522 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:47

altitude: 913.8 m
ascent: 123 m
cadence: 91 rpm
calories: 437 kcal
distance: 28840.81 m
enhanced_altitude: 913.8 m
enhanced_speed: 9.497 m/s
gps_accuracy: 2 m
grade: -2.18 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 55
left_torque_effectiveness: 54.0 percent
position_lat: -304190621 semicircles
position_long: -585800580 semicircles
power: 83 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 50.5 percent
speed: 9.497 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:48

altitude: 913.4000000000001 m
ascent: 123 m
cadence: 86 rpm
calories: 437 kcal
distance: 28850.09 m
enhanced_altitude: 913.4000000000001 m
enhanced_speed: 9.398 m/s
gps_accuracy: 2 m
grade: -2.3 %
heart_rate: 118 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 59
left_torque_effectiveness: 55.0 percent
position_lat: -304189665 semicircles
position_long: -585800262 semicircles
power: 84 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 49.0 percent
speed: 9.398 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:49

altitude: 913.2 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28859.64 m
enhanced_altitude: 913.2 m
enhanced_speed: 9.483 m/s
gps_accuracy: 2 m
grade: -2.43 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 58
left_torque_effectiveness: 57.5 percent
position_lat: -304188690 semicircles
position_long: -585799871 semicircles
power: 80 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 49.0 percent
speed: 9.483 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:50

altitude: 912.8 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28869.42 m
enhanced_altitude: 912.8 m
enhanced_speed: 9.669 m/s
gps_accuracy: 2 m
grade: -2.55 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 55
left_torque_effectiveness: 57.0 percent
position_lat: -304187690 semicircles
position_long: -585799482 semicircles
power: 80 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 48.5 percent
speed: 9.669 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:51

altitude: 912.5999999999999 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28879.25 m
enhanced_altitude: 912.5999999999999 m
enhanced_speed: 9.917 m/s
gps_accuracy: 2 m
grade: -2.67 %
heart_rate: 116 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 55
left_torque_effectiveness: 57.0 percent
position_lat: -304186686 semicircles
position_long: -585799122 semicircles
power: 99 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 48.5 percent
speed: 9.917 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:52

altitude: 912.2 m
ascent: 123 m
cadence: 84 rpm
calories: 438 kcal
distance: 28889.43 m
enhanced_altitude: 912.2 m
enhanced_speed: 10.039 m/s
gps_accuracy: 2 m
grade: -2.8 %
heart_rate: 116 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 56
left_torque_effectiveness: 62.5 percent
position_lat: -304185651 semicircles
position_long: -585798758 semicircles
power: 132 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 52.0 percent
speed: 10.039 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:53

altitude: 912.0 m
ascent: 123 m
cadence: 84 rpm
calories: 438 kcal
distance: 28899.66 m
enhanced_altitude: 912.0 m
enhanced_speed: 9.979 m/s
gps_accuracy: 2 m
grade: -2.92 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 52
left_torque_effectiveness: 64.0 percent
position_lat: -304184595 semicircles
position_long: -585798391 semicircles
power: 115 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 54.0 percent
speed: 9.979 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:54

altitude: 911.8 m
ascent: 123 m
cadence: 84 rpm
calories: 438 kcal
distance: 28909.58 m
enhanced_altitude: 911.8 m
enhanced_speed: 9.922 m/s
gps_accuracy: 2 m
grade: -2.97 %
heart_rate: 116 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 49
left_torque_effectiveness: 60.0 percent
position_lat: -304183570 semicircles
position_long: -585798054 semicircles
power: 101 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 53.5 percent
speed: 9.922 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:55

altitude: 911.5999999999999 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28919.6 m
enhanced_altitude: 911.5999999999999 m
enhanced_speed: 9.92 m/s
gps_accuracy: 2 m
grade: -2.88 %
heart_rate: 116 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 50
left_torque_effectiveness: 57.5 percent
position_lat: -304182536 semicircles
position_long: -585797712 semicircles
power: 106 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 52.5 percent
speed: 9.92 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:56

altitude: 911.4000000000001 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28929.8 m
enhanced_altitude: 911.4000000000001 m
enhanced_speed: 9.916 m/s
gps_accuracy: 2 m
grade: -2.7 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 60.5 percent
position_lat: -304181484 semicircles
position_long: -585797346 semicircles
power: 121 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 57.5 percent
speed: 9.916 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:57

altitude: 911.2 m
ascent: 123 m
cadence: 83 rpm
calories: 438 kcal
distance: 28939.86 m
enhanced_altitude: 911.2 m
enhanced_speed: 9.879 m/s
gps_accuracy: 2 m
grade: -2.47 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 63.5 percent
position_lat: -304180447 semicircles
position_long: -585797005 semicircles
power: 122 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 58.5 percent
speed: 9.879 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:58

altitude: 911.0 m
ascent: 123 m
cadence: 82 rpm
calories: 438 kcal
distance: 28949.87 m
enhanced_altitude: 911.0 m
enhanced_speed: 9.865 m/s
gps_accuracy: 2 m
grade: -2.18 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 64.5 percent
position_lat: -304179415 semicircles
position_long: -585796660 semicircles
power: 120 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 60.5 percent
speed: 9.865 m/s
temperature: 18 C
timestamp: 2020-11-12 10:56:59

altitude: 911.0 m
ascent: 123 m
cadence: 82 rpm
calories: 438 kcal
distance: 28959.85 m
enhanced_altitude: 911.0 m
enhanced_speed: 9.865 m/s
gps_accuracy: 2 m
grade: -1.91 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 63.5 percent
position_lat: -304178397 semicircles
position_long: -585796322 semicircles
power: 129 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 63.5 percent
speed: 9.865 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:00

altitude: 910.8 m
ascent: 123 m
cadence: 82 rpm
calories: 438 kcal
distance: 28969.69 m
enhanced_altitude: 910.8 m
enhanced_speed: 9.852 m/s
gps_accuracy: 2 m
grade: -1.68 %
heart_rate: 115 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 62.5 percent
position_lat: -304177381 semicircles
position_long: -585795986 semicircles
power: 125 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.0 percent
speed: 9.852 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:01

altitude: 910.5999999999999 m
ascent: 123 m
cadence: 82 rpm
calories: 439 kcal
distance: 28979.47 m
enhanced_altitude: 910.5999999999999 m
enhanced_speed: 9.845 m/s
gps_accuracy: 2 m
grade: -1.5 %
heart_rate: 114 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 61.5 percent
position_lat: -304176372 semicircles
position_long: -585795650 semicircles
power: 122 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.845 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:02

altitude: 910.5999999999999 m
ascent: 123 m
cadence: 82 rpm
calories: 439 kcal
distance: 28989.54 m
enhanced_altitude: 910.5999999999999 m
enhanced_speed: 9.932 m/s
gps_accuracy: 2 m
grade: -1.37 %
heart_rate: 114 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 61.5 percent
position_lat: -304175334 semicircles
position_long: -585795304 semicircles
power: 124 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 62.5 percent
speed: 9.932 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:03

altitude: 910.4000000000001 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 28999.74 m
enhanced_altitude: 910.4000000000001 m
enhanced_speed: 10.028 m/s
gps_accuracy: 2 m
grade: -1.3 %
heart_rate: 114 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 48
left_torque_effectiveness: 63.0 percent
position_lat: -304174279 semicircles
position_long: -585794957 semicircles
power: 131 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.0 percent
speed: 10.028 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:04

altitude: 910.2 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29009.86 m
enhanced_altitude: 910.2 m
enhanced_speed: 10.179 m/s
gps_accuracy: 2 m
grade: -1.27 %
heart_rate: 113 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 48
left_torque_effectiveness: 62.5 percent
position_lat: -304173230 semicircles
position_long: -585794614 semicircles
power: 128 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 60.5 percent
speed: 10.179 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:05

altitude: 910.0 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29020.04 m
enhanced_altitude: 910.0 m
enhanced_speed: 10.147 m/s
gps_accuracy: 2 m
grade: -1.27 %
heart_rate: 113 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 62.5 percent
position_lat: -304172172 semicircles
position_long: -585794274 semicircles
power: 122 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 63.5 percent
speed: 10.147 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:06

altitude: 910.0 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29029.98 m
enhanced_altitude: 910.0 m
enhanced_speed: 9.866 m/s
gps_accuracy: 2 m
grade: -1.31 %
heart_rate: 113 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 62.5 percent
position_lat: -304171141 semicircles
position_long: -585793957 semicircles
power: 123 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 64.0 percent
speed: 9.866 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:07

altitude: 909.8 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29039.58 m
enhanced_altitude: 909.8 m
enhanced_speed: 9.807 m/s
gps_accuracy: 2 m
grade: -1.35 %
heart_rate: 112 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304170156 semicircles
position_long: -585793624 semicircles
power: 123 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.807 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:08

altitude: 909.5999999999999 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29049.52 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 9.834 m/s
gps_accuracy: 2 m
grade: -1.35 %
heart_rate: 112 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304169133 semicircles
position_long: -585793283 semicircles
power: 119 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.834 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:09

altitude: 909.4000000000001 m
ascent: 123 m
cadence: 83 rpm
calories: 439 kcal
distance: 29059.59 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 9.667 m/s
gps_accuracy: 2 m
grade: -1.38 %
heart_rate: 112 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 63.0 percent
position_lat: -304168097 semicircles
position_long: -585792932 semicircles
power: 133 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 62.0 percent
speed: 9.667 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:10

altitude: 909.2 m
ascent: 123 m
cadence: 76 rpm
calories: 440 kcal
distance: 29069.32 m
enhanced_altitude: 909.2 m
enhanced_speed: 9.557 m/s
gps_accuracy: 2 m
grade: -1.4 %
heart_rate: 112 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 64.5 percent
position_lat: -304167103 semicircles
position_long: -585792567 semicircles
power: 135 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 62.5 percent
speed: 9.557 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:11

altitude: 909.0 m
ascent: 123 m
cadence: 55 rpm
calories: 440 kcal
distance: 29078.93 m
enhanced_altitude: 909.0 m
enhanced_speed: 9.545 m/s
gps_accuracy: 2 m
grade: -1.42 %
heart_rate: 112 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 30
left_torque_effectiveness: 66.5 percent
position_lat: -304166114 semicircles
position_long: -585792227 semicircles
power: 103 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.545 m/s
temperature: 18 C
timestamp: 2020-11-12 10:57:12

altitude: 909.0 m
ascent: 123 m
cadence: 42 rpm
calories: 440 kcal
distance: 29088.52 m
enhanced_altitude: 909.0 m
enhanced_speed: 9.543 m/s
gps_accuracy: 2 m
grade: -1.42 %
heart_rate: 112 bpm
left_pedal_smoothness: 10.0 percent
left_right_balance: 10
left_torque_effectiveness: 68.0 percent
position_lat: -304165140 semicircles
position_long: -585791886 semicircles
power: 81 watts
