Gear: Cannondale SuperSix
enhanced_speed: 5.58 m/s
gps_accuracy: 2 m
grade: 1.86 %
heart_rate: 136 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 49
left_torque_effectiveness: 87.0 percent
position_lat: -303352969 semicircles
position_long: -590701422 semicircles
power: 324 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.0 percent
speed: 5.58 m/s
temperature: 16 C
timestamp: 2020-10-23 11:13:57

altitude: 967.2 m
ascent: 299 m
cadence: 60 rpm
calories: 447 kcal
distance: 26824.06 m
enhanced_altitude: 967.2 m
enhanced_speed: 5.596 m/s
gps_accuracy: 2 m
grade: 2.35 %
heart_rate: 136 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 88.5 percent
position_lat: -303352785 semicircles
position_long: -590700772 semicircles
power: 320 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 86.5 percent
speed: 5.596 m/s
temperature: 16 C
timestamp: 2020-10-23 11:13:58

altitude: 967.4000000000001 m
ascent: 299 m
cadence: 60 rpm
calories: 447 kcal
distance: 26829.76 m
enhanced_altitude: 967.4000000000001 m
enhanced_speed: 5.745 m/s
gps_accuracy: 2 m
grade: 2.86 %
heart_rate: 136 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 89.5 percent
position_lat: -303352605 semicircles
position_long: -590700102 semicircles
power: 326 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.5 percent
speed: 5.745 m/s
temperature: 16 C
timestamp: 2020-10-23 11:13:59

altitude: 967.5999999999999 m
ascent: 300 m
cadence: 60 rpm
calories: 447 kcal
distance: 26835.38 m
enhanced_altitude: 967.5999999999999 m
enhanced_speed: 5.453 m/s
gps_accuracy: 2 m
grade: 3.27 %
heart_rate: 137 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 89.0 percent
position_lat: -303352419 semicircles
position_long: -590699467 semicircles
power: 318 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 87.0 percent
speed: 5.453 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:00

altitude: 968.0 m
ascent: 300 m
cadence: 60 rpm
calories: 448 kcal
distance: 26840.69 m
enhanced_altitude: 968.0 m
enhanced_speed: 5.11 m/s
gps_accuracy: 2 m
grade: 3.57 %
heart_rate: 137 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 49
left_torque_effectiveness: 89.0 percent
position_lat: -303352219 semicircles
position_long: -590698882 semicircles
power: 320 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 87.0 percent
speed: 5.11 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:01

altitude: 968.2 m
ascent: 300 m
cadence: 61 rpm
calories: 448 kcal
distance: 26846.26 m
enhanced_altitude: 968.2 m
enhanced_speed: 5.8 m/s
gps_accuracy: 2 m
grade: 3.76 %
heart_rate: 137 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 49
left_torque_effectiveness: 89.5 percent
position_lat: -303352035 semicircles
position_long: -590698280 semicircles
power: 325 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 86.5 percent
speed: 5.8 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:02

altitude: 968.4000000000001 m
ascent: 300 m
cadence: 61 rpm
calories: 448 kcal
distance: 26852.26 m
enhanced_altitude: 968.4000000000001 m
enhanced_speed: 5.783 m/s
gps_accuracy: 2 m
grade: 3.85 %
heart_rate: 138 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 49
left_torque_effectiveness: 89.0 percent
position_lat: -303351831 semicircles
position_long: -590697593 semicircles
power: 334 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 86.5 percent
speed: 5.783 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:03

altitude: 968.8 m
ascent: 301 m
cadence: 61 rpm
calories: 449 kcal
distance: 26858.02 m
enhanced_altitude: 968.8 m
enhanced_speed: 5.673 m/s
gps_accuracy: 2 m
grade: 3.78 %
heart_rate: 138 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 88.5 percent
position_lat: -303351653 semicircles
position_long: -590696920 semicircles
power: 333 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 87.0 percent
speed: 5.673 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:04

altitude: 969.0 m
ascent: 301 m
cadence: 61 rpm
calories: 449 kcal
distance: 26863.94 m
enhanced_altitude: 969.0 m
enhanced_speed: 5.677 m/s
gps_accuracy: 2 m
grade: 3.71 %
heart_rate: 139 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 89.0 percent
position_lat: -303351490 semicircles
position_long: -590696273 semicircles
power: 322 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 87.5 percent
speed: 5.677 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:05

altitude: 969.2 m
ascent: 301 m
cadence: 60 rpm
calories: 449 kcal
distance: 26869.72 m
enhanced_altitude: 969.2 m
enhanced_speed: 5.661 m/s
gps_accuracy: 2 m
grade: 3.68 %
heart_rate: 139 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 88.5 percent
position_lat: -303351310 semicircles
position_long: -590695595 semicircles
power: 316 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 87.5 percent
speed: 5.661 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:06

altitude: 969.4000000000001 m
ascent: 301 m
cadence: 60 rpm
calories: 449 kcal
distance: 26875.43 m
enhanced_altitude: 969.4000000000001 m
enhanced_speed: 5.648 m/s
gps_accuracy: 2 m
grade: 3.7 %
heart_rate: 140 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 88.0 percent
position_lat: -303351149 semicircles
position_long: -590694955 semicircles
power: 321 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 87.5 percent
speed: 5.648 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:07

altitude: 969.5999999999999 m
ascent: 302 m
cadence: 60 rpm
calories: 450 kcal
distance: 26881.24 m
enhanced_altitude: 969.5999999999999 m
enhanced_speed: 5.725 m/s
gps_accuracy: 2 m
grade: 3.73 %
heart_rate: 140 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 87.5 percent
position_lat: -303350972 semicircles
position_long: -590694269 semicircles
power: 324 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 87.5 percent
speed: 5.725 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:08

altitude: 969.8 m
ascent: 302 m
cadence: 60 rpm
calories: 450 kcal
distance: 26887.04 m
enhanced_altitude: 969.8 m
enhanced_speed: 5.752 m/s
gps_accuracy: 2 m
grade: 3.73 %
heart_rate: 140 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 87.0 percent
position_lat: -303350834 semicircles
position_long: -590693597 semicircles
power: 322 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 87.5 percent
speed: 5.752 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:09

altitude: 970.0 m
ascent: 302 m
cadence: 60 rpm
calories: 450 kcal
distance: 26892.97 m
enhanced_altitude: 970.0 m
enhanced_speed: 6.019 m/s
gps_accuracy: 2 m
grade: 3.71 %
heart_rate: 141 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 86.5 percent
position_lat: -303350672 semicircles
position_long: -590692949 semicircles
power: 313 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 87.0 percent
speed: 6.019 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:10

altitude: 970.2 m
ascent: 302 m
cadence: 62 rpm
calories: 451 kcal
distance: 26899.29 m
enhanced_altitude: 970.2 m
enhanced_speed: 6.103 m/s
gps_accuracy: 2 m
grade: 3.69 %
heart_rate: 141 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 48
left_torque_effectiveness: 86.0 percent
position_lat: -303350491 semicircles
position_long: -590692214 semicircles
power: 307 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 86.5 percent
speed: 6.103 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:11

altitude: 970.5999999999999 m
ascent: 302 m
cadence: 64 rpm
calories: 451 kcal
distance: 26905.52 m
enhanced_altitude: 970.5999999999999 m
enhanced_speed: 6.101 m/s
gps_accuracy: 2 m
grade: 3.69 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 85.5 percent
position_lat: -303350331 semicircles
position_long: -590691484 semicircles
power: 301 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 82.0 percent
speed: 6.101 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:12

altitude: 970.8 m
ascent: 303 m
cadence: 64 rpm
calories: 451 kcal
distance: 26911.69 m
enhanced_altitude: 970.8 m
enhanced_speed: 6.127 m/s
gps_accuracy: 2 m
grade: 3.66 %
heart_rate: 142 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 50
left_torque_effectiveness: 88.0 percent
position_lat: -303350170 semicircles
position_long: -590690766 semicircles
power: 223 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 80.0 percent
speed: 6.127 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:13

altitude: 971.0 m
ascent: 303 m
cadence: 65 rpm
calories: 451 kcal
distance: 26917.98 m
enhanced_altitude: 971.0 m
enhanced_speed: 6.274 m/s
gps_accuracy: 2 m
grade: 3.5 %
heart_rate: 142 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 52
left_torque_effectiveness: 93.0 percent
position_lat: -303349990 semicircles
position_long: -590690075 semicircles
power: 252 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 80.5 percent
speed: 6.274 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:14

altitude: 971.2 m
ascent: 303 m
cadence: 65 rpm
calories: 451 kcal
distance: 26924.21 m
enhanced_altitude: 971.2 m
enhanced_speed: 6.26 m/s
gps_accuracy: 2 m
grade: 3.39 %
heart_rate: 142 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 55
left_torque_effectiveness: 94.0 percent
position_lat: -303349829 semicircles
position_long: -590689350 semicircles
power: 250 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 83.5 percent
speed: 6.26 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:15

altitude: 971.4000000000001 m
ascent: 303 m
cadence: 66 rpm
calories: 452 kcal
distance: 26930.48 m
enhanced_altitude: 971.4000000000001 m
enhanced_speed: 6.288 m/s
gps_accuracy: 2 m
grade: 3.21 %
heart_rate: 142 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 88.5 percent
position_lat: -303349647 semicircles
position_long: -590688623 semicircles
power: 226 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 86.5 percent
speed: 6.288 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:16

altitude: 971.5999999999999 m
ascent: 304 m
cadence: 66 rpm
calories: 452 kcal
distance: 26936.92 m
enhanced_altitude: 971.5999999999999 m
enhanced_speed: 6.307 m/s
gps_accuracy: 2 m
grade: 3.08 %
heart_rate: 142 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 55
left_torque_effectiveness: 85.5 percent
position_lat: -303349467 semicircles
position_long: -590687890 semicircles
power: 215 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 86.5 percent
speed: 6.307 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:17

altitude: 971.8 m
ascent: 304 m
cadence: 67 rpm
calories: 452 kcal
distance: 26943.11 m
enhanced_altitude: 971.8 m
enhanced_speed: 6.299 m/s
gps_accuracy: 2 m
grade: 2.98 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 84.0 percent
position_lat: -303349308 semicircles
position_long: -590687167 semicircles
power: 205 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 85.0 percent
speed: 6.299 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:18

altitude: 971.8 m
ascent: 304 m
cadence: 67 rpm
calories: 452 kcal
distance: 26949.54 m
enhanced_altitude: 971.8 m
enhanced_speed: 6.301 m/s
gps_accuracy: 2 m
grade: 2.86 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 83.5 percent
position_lat: -303349151 semicircles
position_long: -590686435 semicircles
power: 193 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.5 percent
speed: 6.301 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:19

altitude: 972.2 m
ascent: 304 m
cadence: 67 rpm
calories: 453 kcal
distance: 26956.04 m
enhanced_altitude: 972.2 m
enhanced_speed: 6.324 m/s
gps_accuracy: 2 m
grade: 2.75 %
heart_rate: 142 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 87.5 percent
position_lat: -303349011 semicircles
position_long: -590685699 semicircles
power: 220 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.5 percent
speed: 6.324 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:20

altitude: 972.4000000000001 m
ascent: 304 m
cadence: 67 rpm
calories: 453 kcal
distance: 26962.41 m
enhanced_altitude: 972.4000000000001 m
enhanced_speed: 6.361 m/s
gps_accuracy: 2 m
grade: 2.7 %
heart_rate: 142 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 88.5 percent
position_lat: -303348858 semicircles
position_long: -590684933 semicircles
power: 213 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.5 percent
speed: 6.361 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:21

altitude: 972.4000000000001 m
ascent: 304 m
cadence: 68 rpm
calories: 453 kcal
distance: 26968.82 m
enhanced_altitude: 972.4000000000001 m
enhanced_speed: 6.505 m/s
gps_accuracy: 2 m
grade: 2.68 %
heart_rate: 143 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 52
left_torque_effectiveness: 87.0 percent
position_lat: -303348743 semicircles
position_long: -590684209 semicircles
power: 209 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 87.5 percent
speed: 6.505 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:22

altitude: 972.5999999999999 m
ascent: 305 m
cadence: 69 rpm
calories: 453 kcal
distance: 26975.49 m
enhanced_altitude: 972.5999999999999 m
enhanced_speed: 6.518 m/s
gps_accuracy: 2 m
grade: 2.64 %
heart_rate: 143 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 85.0 percent
position_lat: -303348608 semicircles
position_long: -590683428 semicircles
power: 212 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 88.0 percent
speed: 6.518 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:23

altitude: 972.4000000000001 m
ascent: 305 m
cadence: 69 rpm
calories: 453 kcal
distance: 26981.97 m
enhanced_altitude: 972.4000000000001 m
enhanced_speed: 6.558 m/s
gps_accuracy: 2 m
grade: 2.5 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 84.0 percent
position_lat: -303348498 semicircles
position_long: -590682657 semicircles
power: 200 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 85.0 percent
speed: 6.558 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:24

altitude: 972.5999999999999 m
ascent: 305 m
cadence: 70 rpm
calories: 454 kcal
distance: 26988.72 m
enhanced_altitude: 972.5999999999999 m
enhanced_speed: 6.681 m/s
gps_accuracy: 2 m
grade: 2.22 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 83.0 percent
position_lat: -303348407 semicircles
position_long: -590681880 semicircles
power: 201 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 84.0 percent
speed: 6.681 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:25

altitude: 972.8 m
ascent: 305 m
cadence: 71 rpm
calories: 454 kcal
distance: 26995.55 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.719 m/s
gps_accuracy: 2 m
grade: 1.99 %
heart_rate: 142 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 82.0 percent
position_lat: -303348315 semicircles
position_long: -590681057 semicircles
power: 198 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 6.719 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:26

altitude: 972.8 m
ascent: 305 m
cadence: 71 rpm
calories: 454 kcal
distance: 27002.23 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.748 m/s
gps_accuracy: 2 m
grade: 1.73 %
heart_rate: 142 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 53
left_torque_effectiveness: 80.0 percent
position_lat: -303348225 semicircles
position_long: -590680289 semicircles
power: 191 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 6.748 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:27

altitude: 972.8 m
ascent: 305 m
cadence: 72 rpm
calories: 454 kcal
distance: 27009.09 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.746 m/s
gps_accuracy: 2 m
grade: 1.45 %
heart_rate: 142 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 78.0 percent
position_lat: -303348136 semicircles
position_long: -590679458 semicircles
power: 183 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 6.746 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:28

altitude: 972.8 m
ascent: 305 m
cadence: 72 rpm
calories: 454 kcal
distance: 27015.99 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.888 m/s
gps_accuracy: 2 m
grade: 0.89 %
heart_rate: 142 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 76.5 percent
position_lat: -303348068 semicircles
position_long: -590678642 semicircles
power: 182 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.0 percent
speed: 6.888 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:29

altitude: 972.8 m
ascent: 305 m
cadence: 72 rpm
calories: 454 kcal
distance: 27023.05 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.906 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 77.5 percent
position_lat: -303348002 semicircles
position_long: -590677824 semicircles
power: 188 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 73.5 percent
speed: 6.906 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:30

altitude: 972.8 m
ascent: 305 m
cadence: 73 rpm
calories: 455 kcal
distance: 27029.76 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.888 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 82.0 percent
position_lat: -303347957 semicircles
position_long: -590677049 semicircles
power: 223 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 73.5 percent
speed: 6.888 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:31

altitude: 973.0 m
ascent: 305 m
cadence: 73 rpm
calories: 455 kcal
distance: 27036.68 m
enhanced_altitude: 973.0 m
enhanced_speed: 6.872 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 55
left_torque_effectiveness: 80.5 percent
position_lat: -303347908 semicircles
position_long: -590676226 semicircles
power: 184 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.0 percent
speed: 6.872 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:32

altitude: 973.0 m
ascent: 305 m
cadence: 73 rpm
calories: 455 kcal
distance: 27043.57 m
enhanced_altitude: 973.0 m
enhanced_speed: 6.948 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 142 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 55
left_torque_effectiveness: 74.5 percent
position_lat: -303347843 semicircles
position_long: -590675407 semicircles
power: 170 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.5 percent
speed: 6.948 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:33

altitude: 973.2 m
ascent: 305 m
cadence: 73 rpm
calories: 455 kcal
distance: 27050.38 m
enhanced_altitude: 973.2 m
enhanced_speed: 6.94 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 141 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.5 percent
position_lat: -303347803 semicircles
position_long: -590674594 semicircles
power: 209 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 70.5 percent
speed: 6.94 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:34

altitude: 973.2 m
ascent: 306 m
cadence: 74 rpm
calories: 455 kcal
distance: 27057.51 m
enhanced_altitude: 973.2 m
enhanced_speed: 7.083 m/s
gps_accuracy: 2 m
grade: 0.19 %
heart_rate: 141 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 49
left_torque_effectiveness: 83.5 percent
position_lat: -303347800 semicircles
position_long: -590673727 semicircles
power: 256 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.0 percent
speed: 7.083 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:35

altitude: 973.4000000000001 m
ascent: 306 m
cadence: 75 rpm
calories: 456 kcal
distance: 27064.73 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 7.174 m/s
gps_accuracy: 2 m
grade: 0.82 %
heart_rate: 141 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 84.5 percent
position_lat: -303347775 semicircles
position_long: -590672901 semicircles
power: 263 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 81.5 percent
speed: 7.174 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:36

altitude: 973.4000000000001 m
ascent: 306 m
cadence: 77 rpm
calories: 456 kcal
distance: 27071.89 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 7.295 m/s
gps_accuracy: 2 m
grade: 1.03 %
heart_rate: 141 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 83.5 percent
position_lat: -303347730 semicircles
position_long: -590672044 semicircles
power: 275 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 83.0 percent
speed: 7.295 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:37

altitude: 973.4000000000001 m
ascent: 306 m
cadence: 77 rpm
calories: 456 kcal
distance: 27079.57 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 7.504 m/s
gps_accuracy: 2 m
grade: 1.16 %
heart_rate: 140 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 83.0 percent
position_lat: -303347677 semicircles
position_long: -590671122 semicircles
power: 274 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 81.5 percent
speed: 7.504 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:38

altitude: 973.4000000000001 m
ascent: 306 m
cadence: 79 rpm
calories: 457 kcal
distance: 27087.05 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 7.676 m/s
gps_accuracy: 2 m
grade: 1.15 %
heart_rate: 140 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 52
left_torque_effectiveness: 83.0 percent
position_lat: -303347583 semicircles
position_long: -590670251 semicircles
power: 265 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 82.5 percent
speed: 7.676 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:39

altitude: 973.4000000000001 m
ascent: 306 m
cadence: 80 rpm
calories: 457 kcal
distance: 27094.77 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 7.668 m/s
gps_accuracy: 2 m
grade: 1.05 %
heart_rate: 140 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 79.0 percent
position_lat: -303347473 semicircles
position_long: -590669346 semicircles
power: 244 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 7.668 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:40

altitude: 973.5999999999999 m
ascent: 306 m
cadence: 81 rpm
calories: 457 kcal
distance: 27102.44 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 7.663 m/s
gps_accuracy: 2 m
grade: 0.69 %
heart_rate: 140 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 75.5 percent
position_lat: -303347381 semicircles
position_long: -590668448 semicircles
power: 198 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.0 percent
speed: 7.663 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:41

altitude: 973.5999999999999 m
ascent: 306 m
cadence: 81 rpm
calories: 457 kcal
distance: 27110.31 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 7.653 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 71.5 percent
position_lat: -303347266 semicircles
position_long: -590667526 semicircles
power: 147 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 67.0 percent
speed: 7.653 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:42

altitude: 973.5999999999999 m
ascent: 306 m
cadence: 80 rpm
calories: 457 kcal
distance: 27117.95 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 7.56 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 70.5 percent
position_lat: -303347149 semicircles
position_long: -590666615 semicircles
power: 168 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.5 percent
speed: 7.56 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:43

altitude: 973.5999999999999 m
ascent: 306 m
cadence: 80 rpm
calories: 457 kcal
distance: 27125.57 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 7.593 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 76.0 percent
position_lat: -303347010 semicircles
position_long: -590665715 semicircles
power: 183 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 71.5 percent
speed: 7.593 m/s
temperature: 16 C
timestamp: 2020-10-23 11:14:44

altitude: 973.5999999999999 m
ascent: 306 m
cadence: 80 rpm
calories: 457 kcal
distance: 27133.09 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 7.619 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 49
left_torque_effectiveness: 72.5 percent
position_lat: -303346854 semicircles
