Gear: Cannondale SuperSix
power: 78 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 51.5 percent
speed: 9.766 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:49

altitude: 875.2 m
ascent: 128 m
cadence: 82 rpm
calories: 546 kcal
distance: 35984.49 m
enhanced_altitude: 875.2 m
enhanced_speed: 9.978 m/s
gps_accuracy: 2 m
grade: -2.11 %
heart_rate: 110 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 51
left_torque_effectiveness: 51.5 percent
position_lat: -304122795 semicircles
position_long: -585747525 semicircles
power: 77 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 50.0 percent
speed: 9.978 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:50

altitude: 875.0 m
ascent: 128 m
cadence: 83 rpm
calories: 546 kcal
distance: 35994.68 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.038 m/s
gps_accuracy: 3 m
grade: -2.23 %
heart_rate: 110 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 50
left_torque_effectiveness: 48.5 percent
position_lat: -304121980 semicircles
position_long: -585746715 semicircles
power: 66 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 43.0 percent
speed: 10.038 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:51

altitude: 874.8 m
ascent: 128 m
cadence: 83 rpm
calories: 546 kcal
distance: 36004.81 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.14 m/s
gps_accuracy: 3 m
grade: -2.24 %
heart_rate: 110 bpm
left_pedal_smoothness: 14.0 percent
left_right_balance: 49
left_torque_effectiveness: 45.5 percent
position_lat: -304121145 semicircles
position_long: -585745933 semicircles
power: 65 watts
right_pedal_smoothness: 12.5 percent
right_torque_effectiveness: 42.0 percent
speed: 10.14 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:52

altitude: 874.5999999999999 m
ascent: 128 m
cadence: 85 rpm
calories: 546 kcal
distance: 36014.71 m
enhanced_altitude: 874.5999999999999 m
enhanced_speed: 10.294 m/s
gps_accuracy: 3 m
grade: -2.19 %
heart_rate: 110 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 53
left_torque_effectiveness: 48.5 percent
position_lat: -304120357 semicircles
position_long: -585745126 semicircles
power: 64 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 40.5 percent
speed: 10.294 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:53

altitude: 874.2 m
ascent: 128 m
cadence: 86 rpm
calories: 546 kcal
distance: 36025.12 m
enhanced_altitude: 874.2 m
enhanced_speed: 10.458 m/s
gps_accuracy: 3 m
grade: -2.14 %
heart_rate: 110 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 57
left_torque_effectiveness: 54.0 percent
position_lat: -304119547 semicircles
position_long: -585744270 semicircles
power: 73 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 38.5 percent
speed: 10.458 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:54

altitude: 873.8 m
ascent: 128 m
cadence: 87 rpm
calories: 546 kcal
distance: 36035.92 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.49 m/s
gps_accuracy: 3 m
grade: -2.15 %
heart_rate: 110 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 62
left_torque_effectiveness: 59.0 percent
position_lat: -304118707 semicircles
position_long: -585743367 semicircles
power: 87 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 36.5 percent
speed: 10.49 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:55

altitude: 873.4000000000001 m
ascent: 128 m
cadence: 86 rpm
calories: 546 kcal
distance: 36046.8 m
enhanced_altitude: 873.4000000000001 m
enhanced_speed: 10.601 m/s
gps_accuracy: 3 m
grade: -2.24 %
heart_rate: 110 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 66
left_torque_effectiveness: 57.5 percent
position_lat: -304117843 semicircles
position_long: -585742505 semicircles
power: 64 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 39.5 percent
speed: 10.601 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:56

altitude: 873.0 m
ascent: 128 m
cadence: 83 rpm
calories: 546 kcal
distance: 36057.86 m
enhanced_altitude: 873.0 m
enhanced_speed: 10.813 m/s
gps_accuracy: 3 m
grade: -2.41 %
heart_rate: 110 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 57
left_torque_effectiveness: 53.0 percent
position_lat: -304116959 semicircles
position_long: -585741643 semicircles
power: 75 watts
right_pedal_smoothness: 10.5 percent
right_torque_effectiveness: 35.5 percent
speed: 10.813 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:57

altitude: 872.5999999999999 m
ascent: 128 m
cadence: 84 rpm
calories: 546 kcal
distance: 36068.8 m
enhanced_altitude: 872.5999999999999 m
enhanced_speed: 10.857 m/s
gps_accuracy: 3 m
grade: -2.63 %
heart_rate: 109 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 52
left_torque_effectiveness: 50.5 percent
position_lat: -304116071 semicircles
position_long: -585740777 semicircles
power: 79 watts
right_pedal_smoothness: 8.5 percent
right_torque_effectiveness: 30.0 percent
speed: 10.857 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:58

altitude: 872.2 m
ascent: 128 m
cadence: 84 rpm
calories: 546 kcal
distance: 36080.09 m
enhanced_altitude: 872.2 m
enhanced_speed: 10.88 m/s
gps_accuracy: 3 m
grade: -2.92 %
heart_rate: 109 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 54
left_torque_effectiveness: 54.5 percent
position_lat: -304115161 semicircles
position_long: -585739874 semicircles
power: 80 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 46.5 percent
speed: 10.88 m/s
temperature: 20 C
timestamp: 2021-01-12 10:50:59

altitude: 871.8 m
ascent: 128 m
cadence: 85 rpm
calories: 546 kcal
distance: 36090.83 m
enhanced_altitude: 871.8 m
enhanced_speed: 10.964 m/s
gps_accuracy: 3 m
grade: -3.17 %
heart_rate: 109 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 56
left_torque_effectiveness: 52.5 percent
position_lat: -304114311 semicircles
position_long: -585739024 semicircles
power: 83 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 47.5 percent
speed: 10.964 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:00

altitude: 871.5999999999999 m
ascent: 128 m
cadence: 85 rpm
calories: 546 kcal
distance: 36102.1 m
enhanced_altitude: 871.5999999999999 m
enhanced_speed: 11.121 m/s
gps_accuracy: 3 m
grade: -3.31 %
heart_rate: 109 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 52
left_torque_effectiveness: 50.5 percent
position_lat: -304113404 semicircles
position_long: -585738116 semicircles
power: 72 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 48.5 percent
speed: 11.121 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:01

altitude: 871.2 m
ascent: 128 m
cadence: 86 rpm
calories: 546 kcal
distance: 36114.02 m
enhanced_altitude: 871.2 m
enhanced_speed: 11.167 m/s
gps_accuracy: 3 m
grade: -3.33 %
heart_rate: 109 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 53
left_torque_effectiveness: 49.0 percent
position_lat: -304112449 semicircles
position_long: -585737161 semicircles
power: 67 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 46.5 percent
speed: 11.167 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:02

altitude: 870.8 m
ascent: 128 m
cadence: 86 rpm
calories: 547 kcal
distance: 36125.27 m
enhanced_altitude: 870.8 m
enhanced_speed: 11.076 m/s
gps_accuracy: 3 m
grade: -3.2 %
heart_rate: 109 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 55
left_torque_effectiveness: 48.5 percent
position_lat: -304111551 semicircles
position_long: -585736299 semicircles
power: 64 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 41.5 percent
speed: 11.076 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:03

altitude: 870.4000000000001 m
ascent: 128 m
cadence: 86 rpm
calories: 547 kcal
distance: 36136.03 m
enhanced_altitude: 870.4000000000001 m
enhanced_speed: 11.241 m/s
gps_accuracy: 3 m
grade: -3.04 %
heart_rate: 108 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 56
left_torque_effectiveness: 47.5 percent
position_lat: -304110687 semicircles
position_long: -585735445 semicircles
power: 64 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 36.5 percent
speed: 11.241 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:04

altitude: 870.0 m
ascent: 128 m
cadence: 87 rpm
calories: 547 kcal
distance: 36147.2 m
enhanced_altitude: 870.0 m
enhanced_speed: 11.3 m/s
gps_accuracy: 3 m
grade: -2.87 %
heart_rate: 108 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 57
left_torque_effectiveness: 48.5 percent
position_lat: -304109799 semicircles
position_long: -585734540 semicircles
power: 66 watts
right_pedal_smoothness: 10.5 percent
right_torque_effectiveness: 35.5 percent
speed: 11.3 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:05

altitude: 869.5999999999999 m
ascent: 128 m
cadence: 87 rpm
calories: 547 kcal
distance: 36158.48 m
enhanced_altitude: 869.5999999999999 m
enhanced_speed: 11.27 m/s
gps_accuracy: 3 m
grade: -2.77 %
heart_rate: 108 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 53
left_torque_effectiveness: 48.5 percent
position_lat: -304108902 semicircles
position_long: -585733654 semicircles
power: 67 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 38.0 percent
speed: 11.27 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:06

altitude: 869.2 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36170.29 m
enhanced_altitude: 869.2 m
enhanced_speed: 11.265 m/s
gps_accuracy: 4 m
grade: -2.76 %
heart_rate: 107 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 53
left_torque_effectiveness: 47.5 percent
position_lat: -304108011 semicircles
position_long: -585732667 semicircles
power: 64 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 38.5 percent
speed: 11.265 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:07

altitude: 868.5999999999999 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36181.38 m
enhanced_altitude: 868.5999999999999 m
enhanced_speed: 11.265 m/s
gps_accuracy: 4 m
grade: -2.84 %
heart_rate: 107 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 53
left_torque_effectiveness: 47.0 percent
position_lat: -304107125 semicircles
position_long: -585731780 semicircles
power: 61 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 37.0 percent
speed: 11.265 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:08

altitude: 868.2 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36192.36 m
enhanced_altitude: 868.2 m
enhanced_speed: 11.295 m/s
gps_accuracy: 3 m
grade: -3.03 %
heart_rate: 107 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 53
left_torque_effectiveness: 48.0 percent
position_lat: -304106268 semicircles
position_long: -585730867 semicircles
power: 63 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 38.5 percent
speed: 11.295 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:09

altitude: 867.5999999999999 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36203.16 m
enhanced_altitude: 867.5999999999999 m
enhanced_speed: 11.299 m/s
gps_accuracy: 3 m
grade: -3.29 %
heart_rate: 107 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 51
left_torque_effectiveness: 45.0 percent
position_lat: -304105415 semicircles
position_long: -585729991 semicircles
power: 66 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 38.5 percent
speed: 11.299 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:10

altitude: 867.4000000000001 m
ascent: 128 m
cadence: 87 rpm
calories: 547 kcal
distance: 36214.29 m
enhanced_altitude: 867.4000000000001 m
enhanced_speed: 11.157 m/s
gps_accuracy: 3 m
grade: -3.56 %
heart_rate: 106 bpm
left_pedal_smoothness: 14.0 percent
left_right_balance: 52
left_torque_effectiveness: 48.0 percent
position_lat: -304104533 semicircles
position_long: -585729126 semicircles
power: 70 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 39.0 percent
speed: 11.157 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:11

altitude: 867.2 m
ascent: 128 m
cadence: 87 rpm
calories: 547 kcal
distance: 36225.48 m
enhanced_altitude: 867.2 m
enhanced_speed: 11.302 m/s
gps_accuracy: 3 m
grade: -3.7 %
heart_rate: 106 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 53
left_torque_effectiveness: 50.0 percent
position_lat: -304103615 semicircles
position_long: -585728231 semicircles
power: 73 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 38.5 percent
speed: 11.302 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:12

altitude: 866.8 m
ascent: 128 m
cadence: 87 rpm
calories: 547 kcal
distance: 36236.69 m
enhanced_altitude: 866.8 m
enhanced_speed: 11.382 m/s
gps_accuracy: 3 m
grade: -3.63 %
heart_rate: 106 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 53
left_torque_effectiveness: 50.5 percent
position_lat: -304102724 semicircles
position_long: -585727329 semicircles
power: 68 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 38.5 percent
speed: 11.382 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:13

altitude: 866.5999999999999 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36248.99 m
enhanced_altitude: 866.5999999999999 m
enhanced_speed: 11.368 m/s
gps_accuracy: 3 m
grade: -3.47 %
heart_rate: 105 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 54
left_torque_effectiveness: 50.0 percent
position_lat: -304101751 semicircles
position_long: -585726333 semicircles
power: 72 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 41.5 percent
speed: 11.368 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:14

altitude: 866.2 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36260.5 m
enhanced_altitude: 866.2 m
enhanced_speed: 11.37 m/s
gps_accuracy: 3 m
grade: -3.19 %
heart_rate: 105 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 49
left_torque_effectiveness: 49.0 percent
position_lat: -304100832 semicircles
position_long: -585725442 semicircles
power: 79 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 39.0 percent
speed: 11.37 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:15

altitude: 866.0 m
ascent: 128 m
cadence: 88 rpm
calories: 547 kcal
distance: 36271.73 m
enhanced_altitude: 866.0 m
enhanced_speed: 11.302 m/s
gps_accuracy: 3 m
grade: -2.81 %
heart_rate: 105 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 51
left_torque_effectiveness: 49.0 percent
position_lat: -304099985 semicircles
position_long: -585724489 semicircles
power: 77 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 42.0 percent
speed: 11.302 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:16

altitude: 865.5999999999999 m
ascent: 128 m
cadence: 89 rpm
calories: 547 kcal
distance: 36283.09 m
enhanced_altitude: 865.5999999999999 m
enhanced_speed: 11.432 m/s
gps_accuracy: 3 m
grade: -2.46 %
heart_rate: 104 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 51
left_torque_effectiveness: 49.5 percent
position_lat: -304099086 semicircles
position_long: -585723582 semicircles
power: 77 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 48.5 percent
speed: 11.432 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:17

altitude: 865.4000000000001 m
ascent: 128 m
cadence: 89 rpm
calories: 547 kcal
distance: 36294.46 m
enhanced_altitude: 865.4000000000001 m
enhanced_speed: 11.471 m/s
gps_accuracy: 3 m
grade: -2.2 %
heart_rate: 104 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 47
left_torque_effectiveness: 48.0 percent
position_lat: -304098188 semicircles
position_long: -585722678 semicircles
power: 81 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 48.5 percent
speed: 11.471 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:18

altitude: 865.0 m
ascent: 128 m
cadence: 89 rpm
calories: 547 kcal
distance: 36306.15 m
enhanced_altitude: 865.0 m
enhanced_speed: 11.445 m/s
gps_accuracy: 3 m
grade: -2.06 %
heart_rate: 104 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 48
left_torque_effectiveness: 52.0 percent
position_lat: -304097277 semicircles
position_long: -585721727 semicircles
power: 90 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 43.0 percent
speed: 11.445 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:19

altitude: 864.8 m
ascent: 128 m
cadence: 89 rpm
calories: 548 kcal
distance: 36317.41 m
enhanced_altitude: 864.8 m
enhanced_speed: 11.409 m/s
gps_accuracy: 3 m
grade: -2.02 %
heart_rate: 104 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 48
left_torque_effectiveness: 54.0 percent
position_lat: -304096372 semicircles
position_long: -585720812 semicircles
power: 97 watts
right_pedal_smoothness: 12.5 percent
right_torque_effectiveness: 44.5 percent
speed: 11.409 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:20

altitude: 864.5999999999999 m
ascent: 128 m
cadence: 89 rpm
calories: 548 kcal
distance: 36329.52 m
enhanced_altitude: 864.5999999999999 m
enhanced_speed: 11.387 m/s
gps_accuracy: 3 m
grade: -2.07 %
heart_rate: 104 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 49
left_torque_effectiveness: 55.0 percent
position_lat: -304095423 semicircles
position_long: -585719828 semicircles
power: 98 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 49.5 percent
speed: 11.387 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:21

altitude: 864.4000000000001 m
ascent: 128 m
cadence: 89 rpm
calories: 548 kcal
distance: 36340.89 m
enhanced_altitude: 864.4000000000001 m
enhanced_speed: 11.395 m/s
gps_accuracy: 3 m
grade: -2.1 %
heart_rate: 104 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 50
left_torque_effectiveness: 55.0 percent
position_lat: -304094528 semicircles
position_long: -585718905 semicircles
power: 102 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 53.0 percent
speed: 11.395 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:22

altitude: 864.4000000000001 m
ascent: 128 m
cadence: 88 rpm
calories: 548 kcal
distance: 36352.74 m
enhanced_altitude: 864.4000000000001 m
enhanced_speed: 11.225 m/s
gps_accuracy: 3 m
grade: -2.06 %
heart_rate: 103 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 57.5 percent
position_lat: -304093616 semicircles
position_long: -585717919 semicircles
power: 111 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 53.0 percent
speed: 11.225 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:23

altitude: 864.4000000000001 m
ascent: 128 m
cadence: 88 rpm
calories: 548 kcal
distance: 36364.48 m
enhanced_altitude: 864.4000000000001 m
enhanced_speed: 11.045 m/s
gps_accuracy: 3 m
grade: -1.97 %
heart_rate: 103 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 58.5 percent
position_lat: -304092693 semicircles
position_long: -585716973 semicircles
power: 115 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 54.0 percent
speed: 11.045 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:24

altitude: 864.2 m
ascent: 128 m
cadence: 86 rpm
calories: 548 kcal
distance: 36374.91 m
enhanced_altitude: 864.2 m
enhanced_speed: 10.797 m/s
gps_accuracy: 3 m
grade: -1.8 %
heart_rate: 103 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 49
left_torque_effectiveness: 60.0 percent
position_lat: -304091844 semicircles
position_long: -585716175 semicircles
power: 119 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 56.5 percent
speed: 10.797 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:25

altitude: 864.2 m
ascent: 128 m
cadence: 85 rpm
calories: 548 kcal
distance: 36385.33 m
enhanced_altitude: 864.2 m
enhanced_speed: 10.751 m/s
gps_accuracy: 3 m
grade: -1.52 %
heart_rate: 103 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 62.0 percent
position_lat: -304091025 semicircles
position_long: -585715305 semicircles
power: 140 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 59.5 percent
speed: 10.751 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:26

altitude: 864.0 m
ascent: 128 m
cadence: 84 rpm
calories: 548 kcal
distance: 36395.85 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.745 m/s
gps_accuracy: 3 m
grade: -1.24 %
heart_rate: 103 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 50
left_torque_effectiveness: 65.0 percent
position_lat: -304090197 semicircles
position_long: -585714454 semicircles
power: 149 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 63.0 percent
speed: 10.745 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:27

altitude: 864.0 m
ascent: 128 m
cadence: 83 rpm
calories: 548 kcal
distance: 36407.07 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.656 m/s
gps_accuracy: 3 m
grade: -0.98 %
heart_rate: 103 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 68.0 percent
position_lat: -304089306 semicircles
position_long: -585713564 semicircles
power: 156 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 66.0 percent
speed: 10.656 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:28

altitude: 864.0 m
ascent: 128 m
cadence: 82 rpm
calories: 548 kcal
distance: 36417.88 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.52 m/s
gps_accuracy: 3 m
grade: -0.77 %
heart_rate: 103 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 70.5 percent
position_lat: -304088462 semicircles
position_long: -585712685 semicircles
power: 160 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.5 percent
speed: 10.52 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:29

altitude: 864.0 m
ascent: 128 m
cadence: 81 rpm
calories: 549 kcal
distance: 36428.09 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.456 m/s
gps_accuracy: 3 m
grade: -0.44 %
heart_rate: 103 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.5 percent
position_lat: -304087660 semicircles
position_long: -585711855 semicircles
power: 161 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 69.0 percent
speed: 10.456 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:30

altitude: 864.0 m
ascent: 128 m
cadence: 81 rpm
calories: 549 kcal
distance: 36438.01 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.335 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 103 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 73.0 percent
position_lat: -304086878 semicircles
position_long: -585711050 semicircles
power: 163 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.5 percent
speed: 10.335 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:31

altitude: 864.0 m
ascent: 128 m
cadence: 80 rpm
calories: 549 kcal
distance: 36448.03 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.189 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 68.5 percent
position_lat: -304086074 semicircles
position_long: -585710258 semicircles
power: 168 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.5 percent
speed: 10.189 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:32

altitude: 864.0 m
ascent: 128 m
cadence: 79 rpm
calories: 549 kcal
distance: 36458.05 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.13 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 68.0 percent
position_lat: -304085279 semicircles
position_long: -585709451 semicircles
power: 159 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 69.5 percent
speed: 10.13 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:33

altitude: 864.0 m
ascent: 128 m
cadence: 79 rpm
calories: 549 kcal
distance: 36467.88 m
enhanced_altitude: 864.0 m
enhanced_speed: 10.007 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 70.0 percent
position_lat: -304084505 semicircles
position_long: -585708672 semicircles
power: 167 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 69.0 percent
speed: 10.007 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:34

altitude: 864.0 m
ascent: 128 m
cadence: 78 rpm
calories: 549 kcal
distance: 36477.92 m
enhanced_altitude: 864.0 m
enhanced_speed: 9.895 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -304083729 semicircles
position_long: -585707827 semicircles
power: 171 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.0 percent
speed: 9.895 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:35

altitude: 864.0 m
ascent: 128 m
cadence: 78 rpm
calories: 549 kcal
distance: 36487.71 m
enhanced_altitude: 864.0 m
enhanced_speed: 9.859 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 74.5 percent
position_lat: -304082955 semicircles
position_long: -585707030 semicircles
power: 183 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.0 percent
speed: 9.859 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:36

altitude: 864.2 m
ascent: 128 m
cadence: 77 rpm
calories: 549 kcal
distance: 36497.62 m
enhanced_altitude: 864.2 m
enhanced_speed: 9.851 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 75.5 percent
position_lat: -304082173 semicircles
position_long: -585706249 semicircles
power: 191 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 70.0 percent
speed: 9.851 m/s
temperature: 20 C
timestamp: 2021-01-12 10:51:37

altitude: 864.2 m
ascent: 128 m
cadence: 77 rpm
calories: 550 kcal
distance: 36507.36 m
enhanced_altitude: 864.2 m
enhanced_speed: 9.747 m/s
