Gear: Cannondale SuperSix
timestamp: 2020-12-02 11:11:19

altitude: 901.0 m
ascent: 351 m
cadence: 70 rpm
calories: 405 kcal
distance: 22885.72 m
enhanced_altitude: 901.0 m
enhanced_speed: 7.386 m/s
gps_accuracy: 2 m
grade: 1.56 %
heart_rate: 119 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 52
left_torque_effectiveness: 80.5 percent
position_lat: -302413668 semicircles
position_long: -590720371 semicircles
power: 185 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 7.386 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:20

altitude: 901.0 m
ascent: 351 m
cadence: 70 rpm
calories: 406 kcal
distance: 22893.1 m
enhanced_altitude: 901.0 m
enhanced_speed: 7.483 m/s
gps_accuracy: 2 m
grade: 1.42 %
heart_rate: 119 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 79.5 percent
position_lat: -302412996 semicircles
position_long: -590720827 semicircles
power: 186 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.5 percent
speed: 7.483 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:21

altitude: 900.8 m
ascent: 351 m
cadence: 71 rpm
calories: 406 kcal
distance: 22900.64 m
enhanced_altitude: 900.8 m
enhanced_speed: 7.685 m/s
gps_accuracy: 2 m
grade: 0.32 %
heart_rate: 118 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 52
left_torque_effectiveness: 79.0 percent
position_lat: -302412265 semicircles
position_long: -590721234 semicircles
power: 173 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 7.685 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:22

altitude: 900.8 m
ascent: 351 m
cadence: 72 rpm
calories: 406 kcal
distance: 22908.49 m
enhanced_altitude: 900.8 m
enhanced_speed: 7.767 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 77.0 percent
position_lat: -302411509 semicircles
position_long: -590721608 semicircles
power: 161 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.0 percent
speed: 7.767 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:23

altitude: 900.5999999999999 m
ascent: 351 m
cadence: 73 rpm
calories: 406 kcal
distance: 22916.22 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 7.807 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.0 percent
position_lat: -302410767 semicircles
position_long: -590722050 semicircles
power: 160 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 71.5 percent
speed: 7.807 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:24

altitude: 900.5999999999999 m
ascent: 351 m
cadence: 74 rpm
calories: 406 kcal
distance: 22924.31 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 8.056 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -302409965 semicircles
position_long: -590722413 semicircles
power: 138 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 67.5 percent
speed: 8.056 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:25

altitude: 900.5999999999999 m
ascent: 351 m
cadence: 75 rpm
calories: 406 kcal
distance: 22932.07 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 8.055 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 67.0 percent
position_lat: -302409184 semicircles
position_long: -590722727 semicircles
power: 138 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 65.5 percent
speed: 8.055 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:26

altitude: 900.5999999999999 m
ascent: 351 m
cadence: 77 rpm
calories: 406 kcal
distance: 22940.53 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 8.224 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 48
left_torque_effectiveness: 63.5 percent
position_lat: -302408322 semicircles
position_long: -590723096 semicircles
power: 126 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 65.0 percent
speed: 8.224 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:27

altitude: 900.4000000000001 m
ascent: 351 m
cadence: 79 rpm
calories: 406 kcal
distance: 22948.84 m
enhanced_altitude: 900.4000000000001 m
enhanced_speed: 8.349 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 49
left_torque_effectiveness: 59.0 percent
position_lat: -302407469 semicircles
position_long: -590723418 semicircles
power: 99 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 63.5 percent
speed: 8.349 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:28

altitude: 900.2 m
ascent: 351 m
cadence: 80 rpm
calories: 406 kcal
distance: 22957.26 m
enhanced_altitude: 900.2 m
enhanced_speed: 8.486 m/s
gps_accuracy: 2 m
grade: -0.63 %
heart_rate: 118 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 51
left_torque_effectiveness: 54.0 percent
position_lat: -302406618 semicircles
position_long: -590723732 semicircles
power: 74 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 60.0 percent
speed: 8.486 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:29

altitude: 899.8 m
ascent: 351 m
cadence: 80 rpm
calories: 406 kcal
distance: 22965.68 m
enhanced_altitude: 899.8 m
enhanced_speed: 8.469 m/s
gps_accuracy: 2 m
grade: -0.98 %
heart_rate: 118 bpm
left_pedal_smoothness: 13.5 percent
left_right_balance: 55
left_torque_effectiveness: 49.0 percent
position_lat: -302405751 semicircles
position_long: -590724051 semicircles
power: 66 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 54.0 percent
speed: 8.469 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:30

altitude: 899.5999999999999 m
ascent: 351 m
cadence: 80 rpm
calories: 407 kcal
distance: 22974.26 m
enhanced_altitude: 899.5999999999999 m
enhanced_speed: 8.481 m/s
gps_accuracy: 2 m
grade: -1.25 %
heart_rate: 118 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 59
left_torque_effectiveness: 57.5 percent
position_lat: -302404887 semicircles
position_long: -590724369 semicircles
power: 103 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 43.5 percent
speed: 8.481 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:31

altitude: 899.4000000000001 m
ascent: 351 m
cadence: 80 rpm
calories: 407 kcal
distance: 22982.61 m
enhanced_altitude: 899.4000000000001 m
enhanced_speed: 8.408 m/s
gps_accuracy: 2 m
grade: -1.55 %
heart_rate: 117 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 54
left_torque_effectiveness: 62.5 percent
position_lat: -302404022 semicircles
position_long: -590724688 semicircles
power: 120 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 49.0 percent
speed: 8.408 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:32

altitude: 899.4000000000001 m
ascent: 351 m
cadence: 80 rpm
calories: 407 kcal
distance: 22991.14 m
enhanced_altitude: 899.4000000000001 m
enhanced_speed: 8.437 m/s
gps_accuracy: 2 m
grade: -1.84 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -302403164 semicircles
position_long: -590725007 semicircles
power: 117 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 61.5 percent
speed: 8.437 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:33

altitude: 899.2 m
ascent: 351 m
cadence: 80 rpm
calories: 407 kcal
distance: 22999.65 m
enhanced_altitude: 899.2 m
enhanced_speed: 8.551 m/s
gps_accuracy: 2 m
grade: -2.02 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -302402293 semicircles
position_long: -590725371 semicircles
power: 110 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 61.5 percent
speed: 8.551 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:34

altitude: 899.0 m
ascent: 351 m
cadence: 81 rpm
calories: 407 kcal
distance: 23008.15 m
enhanced_altitude: 899.0 m
enhanced_speed: 8.585 m/s
gps_accuracy: 2 m
grade: -2.13 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 61.0 percent
position_lat: -302401432 semicircles
position_long: -590725687 semicircles
power: 119 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 60.0 percent
speed: 8.585 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:35

altitude: 898.8 m
ascent: 351 m
cadence: 81 rpm
calories: 407 kcal
distance: 23016.72 m
enhanced_altitude: 898.8 m
enhanced_speed: 8.611 m/s
gps_accuracy: 2 m
grade: -2.05 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -302400550 semicircles
position_long: -590726004 semicircles
power: 134 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.0 percent
speed: 8.611 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:36

altitude: 898.8 m
ascent: 351 m
cadence: 82 rpm
calories: 407 kcal
distance: 23025.31 m
enhanced_altitude: 898.8 m
enhanced_speed: 8.521 m/s
gps_accuracy: 2 m
grade: -1.87 %
heart_rate: 116 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 66.5 percent
position_lat: -302399687 semicircles
position_long: -590726322 semicircles
power: 145 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 65.5 percent
speed: 8.521 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:37

altitude: 898.5999999999999 m
ascent: 351 m
cadence: 82 rpm
calories: 407 kcal
distance: 23034.17 m
enhanced_altitude: 898.5999999999999 m
enhanced_speed: 8.736 m/s
gps_accuracy: 2 m
grade: -1.65 %
heart_rate: 116 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 53
left_torque_effectiveness: 68.5 percent
position_lat: -302398786 semicircles
position_long: -590726648 semicircles
power: 157 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.0 percent
speed: 8.736 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:38

altitude: 898.5999999999999 m
ascent: 351 m
cadence: 82 rpm
calories: 407 kcal
distance: 23042.72 m
enhanced_altitude: 898.5999999999999 m
enhanced_speed: 8.658 m/s
gps_accuracy: 2 m
grade: -1.42 %
heart_rate: 116 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 70.0 percent
position_lat: -302397912 semicircles
position_long: -590727007 semicircles
power: 136 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.5 percent
speed: 8.658 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:39

altitude: 898.5999999999999 m
ascent: 351 m
cadence: 83 rpm
calories: 407 kcal
distance: 23051.31 m
enhanced_altitude: 898.5999999999999 m
enhanced_speed: 8.76 m/s
gps_accuracy: 2 m
grade: -1.21 %
heart_rate: 116 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 62.0 percent
position_lat: -302397049 semicircles
position_long: -590727361 semicircles
power: 123 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 66.0 percent
speed: 8.76 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:40

altitude: 898.5999999999999 m
ascent: 351 m
cadence: 83 rpm
calories: 408 kcal
distance: 23060.44 m
enhanced_altitude: 898.5999999999999 m
enhanced_speed: 8.759 m/s
gps_accuracy: 2 m
grade: -1.05 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 48
left_torque_effectiveness: 60.5 percent
position_lat: -302396132 semicircles
position_long: -590727737 semicircles
power: 109 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 60.5 percent
speed: 8.759 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:41

altitude: 898.4000000000001 m
ascent: 351 m
cadence: 83 rpm
calories: 408 kcal
distance: 23069.34 m
enhanced_altitude: 898.4000000000001 m
enhanced_speed: 8.884 m/s
gps_accuracy: 2 m
grade: -0.9 %
heart_rate: 117 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 47
left_torque_effectiveness: 58.0 percent
position_lat: -302395224 semicircles
position_long: -590728104 semicircles
power: 96 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 61.0 percent
speed: 8.884 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:42

altitude: 898.4000000000001 m
ascent: 351 m
cadence: 83 rpm
calories: 408 kcal
distance: 23078.11 m
enhanced_altitude: 898.4000000000001 m
enhanced_speed: 8.782 m/s
gps_accuracy: 2 m
grade: -0.79 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 55.5 percent
position_lat: -302394360 semicircles
position_long: -590728515 semicircles
power: 87 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 62.0 percent
speed: 8.782 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:43

altitude: 898.2 m
ascent: 351 m
cadence: 84 rpm
calories: 408 kcal
distance: 23086.89 m
enhanced_altitude: 898.2 m
enhanced_speed: 8.878 m/s
gps_accuracy: 2 m
grade: -0.75 %
heart_rate: 117 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 52
left_torque_effectiveness: 55.0 percent
position_lat: -302393489 semicircles
position_long: -590728963 semicircles
power: 93 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 55.5 percent
speed: 8.878 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:44

altitude: 898.2 m
ascent: 351 m
cadence: 84 rpm
calories: 408 kcal
distance: 23095.94 m
enhanced_altitude: 898.2 m
enhanced_speed: 8.864 m/s
gps_accuracy: 2 m
grade: -0.78 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 54
left_torque_effectiveness: 58.5 percent
position_lat: -302392625 semicircles
position_long: -590729429 semicircles
power: 104 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 53.5 percent
speed: 8.864 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:45

altitude: 898.0 m
ascent: 351 m
cadence: 84 rpm
calories: 408 kcal
distance: 23104.91 m
enhanced_altitude: 898.0 m
enhanced_speed: 8.843 m/s
gps_accuracy: 2 m
grade: -0.8 %
heart_rate: 116 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 62.0 percent
position_lat: -302391756 semicircles
position_long: -590729895 semicircles
power: 110 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 52.0 percent
speed: 8.843 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:46

altitude: 898.0 m
ascent: 351 m
cadence: 83 rpm
calories: 408 kcal
distance: 23113.62 m
enhanced_altitude: 898.0 m
enhanced_speed: 8.745 m/s
gps_accuracy: 2 m
grade: -0.88 %
heart_rate: 116 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 53
left_torque_effectiveness: 63.0 percent
position_lat: -302390954 semicircles
position_long: -590730428 semicircles
power: 114 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 54.5 percent
speed: 8.745 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:47

altitude: 897.8 m
ascent: 351 m
cadence: 82 rpm
calories: 408 kcal
distance: 23122.53 m
enhanced_altitude: 897.8 m
enhanced_speed: 8.577 m/s
gps_accuracy: 2 m
grade: -0.95 %
heart_rate: 116 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 63.0 percent
position_lat: -302390118 semicircles
position_long: -590730939 semicircles
power: 137 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 60.0 percent
speed: 8.577 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:48

altitude: 897.8 m
ascent: 351 m
cadence: 82 rpm
calories: 408 kcal
distance: 23131.05 m
enhanced_altitude: 897.8 m
enhanced_speed: 8.555 m/s
gps_accuracy: 2 m
grade: -0.97 %
heart_rate: 116 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 65.5 percent
position_lat: -302389329 semicircles
position_long: -590731440 semicircles
power: 171 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.0 percent
speed: 8.555 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:49

altitude: 898.0 m
ascent: 351 m
cadence: 81 rpm
calories: 408 kcal
distance: 23139.58 m
enhanced_altitude: 898.0 m
enhanced_speed: 8.396 m/s
gps_accuracy: 2 m
grade: -0.92 %
heart_rate: 116 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 68.0 percent
position_lat: -302388561 semicircles
position_long: -590731983 semicircles
power: 172 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.0 percent
speed: 8.396 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:50

altitude: 898.0 m
ascent: 351 m
cadence: 80 rpm
calories: 408 kcal
distance: 23147.88 m
enhanced_altitude: 898.0 m
enhanced_speed: 8.257 m/s
gps_accuracy: 2 m
grade: -0.21 %
heart_rate: 116 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 70.5 percent
position_lat: -302387804 semicircles
position_long: -590732539 semicircles
power: 168 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.5 percent
speed: 8.257 m/s
temperature: 22 C
timestamp: 2020-12-02 11:11:51

altitude: 898.2 m
ascent: 351 m
cadence: 78 rpm
calories: 408 kcal
distance: 23156.19 m
enhanced_altitude: 898.2 m
enhanced_speed: 8.24 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 56
left_torque_effectiveness: 77.5 percent
position_lat: -302387081 semicircles
position_long: -590733122 semicircles
power: 206 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 73.0 percent
speed: 8.24 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:52

altitude: 898.0 m
ascent: 351 m
cadence: 79 rpm
calories: 409 kcal
distance: 23164.57 m
enhanced_altitude: 898.0 m
enhanced_speed: 8.476 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 31.5 percent
left_right_balance: 59
left_torque_effectiveness: 93.5 percent
position_lat: -302386346 semicircles
position_long: -590733675 semicircles
power: 501 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 71.5 percent
speed: 8.476 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:53

altitude: 898.2 m
ascent: 351 m
cadence: 82 rpm
calories: 409 kcal
distance: 23173.46 m
enhanced_altitude: 898.2 m
enhanced_speed: 8.961 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 52
left_torque_effectiveness: 95.0 percent
position_lat: -302385563 semicircles
position_long: -590734276 semicircles
power: 569 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 89.0 percent
speed: 8.961 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:54

altitude: 898.4000000000001 m
ascent: 351 m
cadence: 85 rpm
calories: 410 kcal
distance: 23182.41 m
enhanced_altitude: 898.4000000000001 m
enhanced_speed: 8.795 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 49
left_torque_effectiveness: 88.0 percent
position_lat: -302384774 semicircles
position_long: -590734908 semicircles
power: 511 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 89.0 percent
speed: 8.795 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:55

altitude: 898.5999999999999 m
ascent: 351 m
cadence: 85 rpm
calories: 410 kcal
distance: 23191.14 m
enhanced_altitude: 898.5999999999999 m
enhanced_speed: 8.711 m/s
gps_accuracy: 2 m
grade: 0.51 %
heart_rate: 116 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 38
left_torque_effectiveness: 76.5 percent
position_lat: -302384012 semicircles
position_long: -590735538 semicircles
power: 309 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 84.5 percent
speed: 8.711 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:56

altitude: 899.0 m
ascent: 351 m
cadence: 83 rpm
calories: 410 kcal
distance: 23199.98 m
enhanced_altitude: 899.0 m
enhanced_speed: 8.667 m/s
gps_accuracy: 2 m
grade: 0.95 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 41
left_torque_effectiveness: 65.5 percent
position_lat: -302383280 semicircles
position_long: -590736180 semicircles
power: 131 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 80.5 percent
speed: 8.667 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:57

altitude: 899.2 m
ascent: 351 m
cadence: 81 rpm
calories: 410 kcal
distance: 23208.36 m
enhanced_altitude: 899.2 m
enhanced_speed: 8.374 m/s
gps_accuracy: 2 m
grade: 1.36 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 61.5 percent
position_lat: -302382587 semicircles
position_long: -590736807 semicircles
power: 109 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 80.5 percent
speed: 8.374 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:58

altitude: 899.5999999999999 m
ascent: 352 m
cadence: 79 rpm
calories: 411 kcal
distance: 23216.64 m
enhanced_altitude: 899.5999999999999 m
enhanced_speed: 8.335 m/s
gps_accuracy: 2 m
grade: 1.77 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 64.5 percent
position_lat: -302381895 semicircles
position_long: -590737452 semicircles
power: 110 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 80.5 percent
speed: 8.335 m/s
temperature: 21 C
timestamp: 2020-12-02 11:11:59

altitude: 899.8 m
ascent: 352 m
cadence: 70 rpm
calories: 411 kcal
distance: 23225.12 m
enhanced_altitude: 899.8 m
enhanced_speed: 8.225 m/s
gps_accuracy: 2 m
grade: 2.05 %
heart_rate: 117 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 60.0 percent
position_lat: -302381194 semicircles
position_long: -590738092 semicircles
power: 93 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 66.5 percent
speed: 8.225 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:00

altitude: 900.0 m
ascent: 352 m
cadence: 48 rpm
calories: 411 kcal
distance: 23233.13 m
enhanced_altitude: 900.0 m
enhanced_speed: 7.806 m/s
gps_accuracy: 2 m
grade: 2.26 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 49
left_torque_effectiveness: 58.0 percent
position_lat: -302380563 semicircles
position_long: -590738765 semicircles
power: 63 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 57.5 percent
speed: 7.806 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:01

altitude: 900.2 m
ascent: 352 m
cadence: 26 rpm
calories: 411 kcal
distance: 23240.7 m
enhanced_altitude: 900.2 m
enhanced_speed: 7.32 m/s
gps_accuracy: 2 m
grade: 2.45 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 51
left_torque_effectiveness: 59.0 percent
position_lat: -302379964 semicircles
position_long: -590739360 semicircles
power: 34 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 54.0 percent
speed: 7.32 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:02

altitude: 900.5999999999999 m
ascent: 352 m
cadence: 3 rpm
calories: 411 kcal
distance: 23248.23 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 7.119 m/s
gps_accuracy: 2 m
grade: 2.58 %
heart_rate: 117 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 53
left_torque_effectiveness: 60.0 percent
position_lat: -302379345 semicircles
position_long: -590739907 semicircles
power: 0 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 50.5 percent
speed: 7.119 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:03

altitude: 900.5999999999999 m
ascent: 353 m
cadence: 0 rpm
calories: 411 kcal
distance: 23255.44 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 7.154 m/s
gps_accuracy: 2 m
grade: 2.58 %
heart_rate: 116 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 55
left_torque_effectiveness: 61.5 percent
position_lat: -302378720 semicircles
position_long: -590740419 semicircles
power: 0 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 47.5 percent
speed: 7.154 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:04

altitude: 900.5999999999999 m
ascent: 353 m
cadence: 0 rpm
calories: 411 kcal
distance: 23263.11 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 7.317 m/s
gps_accuracy: 2 m
grade: 2.51 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 57
left_torque_effectiveness: 62.5 percent
position_lat: -302378055 semicircles
position_long: -590740994 semicircles
power: 0 watts
right_pedal_smoothness: 13.0 percent
right_torque_effectiveness: 44.0 percent
speed: 7.317 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:05

altitude: 900.8 m
ascent: 353 m
cadence: 0 rpm
calories: 411 kcal
distance: 23270.24 m
enhanced_altitude: 900.8 m
enhanced_speed: 7.187 m/s
gps_accuracy: 2 m
grade: 2.38 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 58
left_torque_effectiveness: 63.5 percent
position_lat: -302377465 semicircles
position_long: -590741496 semicircles
power: 0 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 40.5 percent
speed: 7.187 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:06

altitude: 900.5999999999999 m
ascent: 353 m
cadence: 0 rpm
calories: 411 kcal
distance: 23277.27 m
enhanced_altitude: 900.5999999999999 m
enhanced_speed: 7.322 m/s
gps_accuracy: 2 m
grade: 2.18 %
heart_rate: 114 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 60
left_torque_effectiveness: 64.5 percent
position_lat: -302376873 semicircles
position_long: -590742036 semicircles
power: 0 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 37.0 percent
speed: 7.322 m/s
temperature: 21 C
timestamp: 2020-12-02 11:12:07

altitude: 900.4000000000001 m
ascent: 353 m
cadence: 0 rpm
calories: 411 kcal
distance: 23284.62 m
enhanced_altitude: 900.4000000000001 m
enhanced_speed: 7.607 m/s
gps_accuracy: 2 m
grade: 0.52 %
