Gear: Cannondale SuperSix
position_lat: -304771145 semicircles
position_long: -585204017 semicircles
power: 227 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 11.281 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:08

altitude: 919.0 m
ascent: 231 m
cadence: 76 rpm
calories: 624 kcal
distance: 39147.8 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.273 m/s
gps_accuracy: 4 m
grade: -0.64 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 82.0 percent
position_lat: -304770634 semicircles
position_long: -585205212 semicircles
power: 232 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.0 percent
speed: 11.273 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:09

altitude: 919.0 m
ascent: 231 m
cadence: 75 rpm
calories: 624 kcal
distance: 39159.35 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.263 m/s
gps_accuracy: 4 m
grade: -0.73 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 56
left_torque_effectiveness: 81.5 percent
position_lat: -304770122 semicircles
position_long: -585206453 semicircles
power: 239 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 80.5 percent
speed: 11.263 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:10

altitude: 919.2 m
ascent: 231 m
cadence: 75 rpm
calories: 624 kcal
distance: 39170.58 m
enhanced_altitude: 919.2 m
enhanced_speed: 11.266 m/s
gps_accuracy: 4 m
grade: -0.29 %
heart_rate: 115 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 56
left_torque_effectiveness: 82.5 percent
position_lat: -304769635 semicircles
position_long: -585207673 semicircles
power: 239 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 81.5 percent
speed: 11.266 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:11

altitude: 919.0 m
ascent: 231 m
cadence: 75 rpm
calories: 624 kcal
distance: 39181.64 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.275 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -304769126 semicircles
position_long: -585208864 semicircles
power: 235 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 80.5 percent
speed: 11.275 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:12

altitude: 918.8 m
ascent: 231 m
cadence: 75 rpm
calories: 625 kcal
distance: 39193.26 m
enhanced_altitude: 918.8 m
enhanced_speed: 11.346 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 81.0 percent
position_lat: -304768616 semicircles
position_long: -585210125 semicircles
power: 232 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 11.346 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:13

altitude: 919.0 m
ascent: 231 m
cadence: 75 rpm
calories: 625 kcal
distance: 39204.57 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.341 m/s
gps_accuracy: 4 m
grade: -0.29 %
heart_rate: 116 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -304768062 semicircles
position_long: -585211319 semicircles
power: 223 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.0 percent
speed: 11.341 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:14

altitude: 919.0 m
ascent: 231 m
cadence: 75 rpm
calories: 625 kcal
distance: 39215.7 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.294 m/s
gps_accuracy: 4 m
grade: -0.17 %
heart_rate: 116 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -304767514 semicircles
position_long: -585212477 semicircles
power: 220 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.0 percent
speed: 11.294 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:15

altitude: 918.8 m
ascent: 231 m
cadence: 75 rpm
calories: 625 kcal
distance: 39226.69 m
enhanced_altitude: 918.8 m
enhanced_speed: 11.151 m/s
gps_accuracy: 4 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 80.0 percent
position_lat: -304767041 semicircles
position_long: -585213680 semicircles
power: 220 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.0 percent
speed: 11.151 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:16

altitude: 918.8 m
ascent: 231 m
cadence: 74 rpm
calories: 625 kcal
distance: 39237.61 m
enhanced_altitude: 918.8 m
enhanced_speed: 11.026 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 80.0 percent
position_lat: -304766553 semicircles
position_long: -585214872 semicircles
power: 211 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.5 percent
speed: 11.026 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:17

altitude: 919.0 m
ascent: 231 m
cadence: 74 rpm
calories: 626 kcal
distance: 39249.1 m
enhanced_altitude: 919.0 m
enhanced_speed: 11.004 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 79.5 percent
position_lat: -304766023 semicircles
position_long: -585216095 semicircles
power: 208 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.0 percent
speed: 11.004 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:18

altitude: 919.2 m
ascent: 231 m
cadence: 74 rpm
calories: 626 kcal
distance: 39260.53 m
enhanced_altitude: 919.2 m
enhanced_speed: 10.999 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 80.0 percent
position_lat: -304765465 semicircles
position_long: -585217293 semicircles
power: 211 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.5 percent
speed: 10.999 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:19

altitude: 919.5999999999999 m
ascent: 231 m
cadence: 74 rpm
calories: 626 kcal
distance: 39271.12 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 11.016 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 55
left_torque_effectiveness: 81.0 percent
position_lat: -304764903 semicircles
position_long: -585218391 semicircles
power: 200 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.0 percent
speed: 11.016 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:20

altitude: 919.8 m
ascent: 231 m
cadence: 74 rpm
calories: 626 kcal
distance: 39281.94 m
enhanced_altitude: 919.8 m
enhanced_speed: 11.026 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 82.0 percent
position_lat: -304764353 semicircles
position_long: -585219520 semicircles
power: 206 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 11.026 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:21

altitude: 919.8 m
ascent: 232 m
cadence: 74 rpm
calories: 626 kcal
distance: 39293.55 m
enhanced_altitude: 919.8 m
enhanced_speed: 11.022 m/s
gps_accuracy: 3 m
grade: 0.59 %
heart_rate: 118 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -304763783 semicircles
position_long: -585220753 semicircles
power: 203 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.5 percent
speed: 11.022 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:22

altitude: 919.5999999999999 m
ascent: 232 m
cadence: 73 rpm
calories: 627 kcal
distance: 39305.43 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 10.913 m/s
gps_accuracy: 3 m
grade: 0.99 %
heart_rate: 118 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 55
left_torque_effectiveness: 80.5 percent
position_lat: -304763209 semicircles
position_long: -585222022 semicircles
power: 209 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.5 percent
speed: 10.913 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:23

altitude: 919.5999999999999 m
ascent: 232 m
cadence: 73 rpm
calories: 627 kcal
distance: 39316.5 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 10.819 m/s
gps_accuracy: 3 m
grade: 0.96 %
heart_rate: 119 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 55
left_torque_effectiveness: 84.0 percent
position_lat: -304762670 semicircles
position_long: -585223183 semicircles
power: 206 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.819 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:24

altitude: 919.5999999999999 m
ascent: 232 m
cadence: 75 rpm
calories: 627 kcal
distance: 39326.72 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 10.788 m/s
gps_accuracy: 3 m
grade: 0.91 %
heart_rate: 119 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 53
left_torque_effectiveness: 83.5 percent
position_lat: -304762168 semicircles
position_long: -585224255 semicircles
power: 206 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.788 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:25

altitude: 919.5999999999999 m
ascent: 232 m
cadence: 77 rpm
calories: 627 kcal
distance: 39337.07 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 10.72 m/s
gps_accuracy: 3 m
grade: 0.34 %
heart_rate: 119 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 57
left_torque_effectiveness: 81.5 percent
position_lat: -304761666 semicircles
position_long: -585225352 semicircles
power: 212 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.72 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:26

altitude: 919.8 m
ascent: 232 m
cadence: 77 rpm
calories: 627 kcal
distance: 39347.39 m
enhanced_altitude: 919.8 m
enhanced_speed: 10.673 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 56
left_torque_effectiveness: 81.5 percent
position_lat: -304761197 semicircles
position_long: -585226460 semicircles
power: 228 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 81.0 percent
speed: 10.673 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:27

altitude: 920.4000000000001 m
ascent: 232 m
cadence: 77 rpm
calories: 627 kcal
distance: 39358.04 m
enhanced_altitude: 920.4000000000001 m
enhanced_speed: 10.587 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 83.0 percent
position_lat: -304760690 semicircles
position_long: -585227596 semicircles
power: 238 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 10.587 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:28

altitude: 920.5999999999999 m
ascent: 232 m
cadence: 77 rpm
calories: 628 kcal
distance: 39368.88 m
enhanced_altitude: 920.5999999999999 m
enhanced_speed: 10.479 m/s
gps_accuracy: 3 m
grade: 0.28 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 55
left_torque_effectiveness: 83.0 percent
position_lat: -304760122 semicircles
position_long: -585228726 semicircles
power: 251 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 81.5 percent
speed: 10.479 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:29

altitude: 920.5999999999999 m
ascent: 233 m
cadence: 76 rpm
calories: 628 kcal
distance: 39379.68 m
enhanced_altitude: 920.5999999999999 m
enhanced_speed: 10.508 m/s
gps_accuracy: 3 m
grade: 0.67 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 83.0 percent
position_lat: -304759577 semicircles
position_long: -585229848 semicircles
power: 246 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 83.0 percent
speed: 10.508 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:30

altitude: 920.5999999999999 m
ascent: 233 m
cadence: 77 rpm
calories: 628 kcal
distance: 39390.47 m
enhanced_altitude: 920.5999999999999 m
enhanced_speed: 10.677 m/s
gps_accuracy: 3 m
grade: 1.02 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 83.5 percent
position_lat: -304759080 semicircles
position_long: -585231012 semicircles
power: 239 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 83.5 percent
speed: 10.677 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:31

altitude: 920.8 m
ascent: 233 m
cadence: 77 rpm
calories: 628 kcal
distance: 39401.06 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.712 m/s
gps_accuracy: 3 m
grade: 1.32 %
heart_rate: 122 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 83.5 percent
position_lat: -304758585 semicircles
position_long: -585232151 semicircles
power: 236 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.5 percent
speed: 10.712 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:32

altitude: 920.5999999999999 m
ascent: 233 m
cadence: 77 rpm
calories: 628 kcal
distance: 39412.34 m
enhanced_altitude: 920.5999999999999 m
enhanced_speed: 10.621 m/s
gps_accuracy: 3 m
grade: 1.4 %
heart_rate: 122 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 83.0 percent
position_lat: -304758009 semicircles
position_long: -585233318 semicircles
power: 230 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.621 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:33

altitude: 920.8 m
ascent: 233 m
cadence: 77 rpm
calories: 628 kcal
distance: 39423.04 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.523 m/s
gps_accuracy: 3 m
grade: 1.32 %
heart_rate: 122 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 82.5 percent
position_lat: -304757476 semicircles
position_long: -585234438 semicircles
power: 243 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.523 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:34

altitude: 920.8 m
ascent: 233 m
cadence: 76 rpm
calories: 629 kcal
distance: 39433.58 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.423 m/s
gps_accuracy: 3 m
grade: 1.15 %
heart_rate: 122 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 84.0 percent
position_lat: -304756985 semicircles
position_long: -585235582 semicircles
power: 245 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.423 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:35

altitude: 920.8 m
ascent: 233 m
cadence: 75 rpm
calories: 629 kcal
distance: 39444.38 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.308 m/s
gps_accuracy: 3 m
grade: 0.41 %
heart_rate: 123 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 85.5 percent
position_lat: -304756461 semicircles
position_long: -585236737 semicircles
power: 244 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.0 percent
speed: 10.308 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:36

altitude: 920.8 m
ascent: 233 m
cadence: 75 rpm
calories: 629 kcal
distance: 39455.06 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.152 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 86.0 percent
position_lat: -304755945 semicircles
position_long: -585237869 semicircles
power: 248 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 82.5 percent
speed: 10.152 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:37

altitude: 921.0 m
ascent: 233 m
cadence: 74 rpm
calories: 629 kcal
distance: 39464.69 m
enhanced_altitude: 921.0 m
enhanced_speed: 10.068 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 56
left_torque_effectiveness: 86.5 percent
position_lat: -304755488 semicircles
position_long: -585238891 semicircles
power: 253 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 10.068 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:38

altitude: 921.0 m
ascent: 233 m
cadence: 73 rpm
calories: 630 kcal
distance: 39474.4 m
enhanced_altitude: 921.0 m
enhanced_speed: 10.004 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 87.5 percent
position_lat: -304754974 semicircles
position_long: -585239883 semicircles
power: 245 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 83.0 percent
speed: 10.004 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:39

altitude: 921.0 m
ascent: 234 m
cadence: 72 rpm
calories: 630 kcal
distance: 39484.23 m
enhanced_altitude: 921.0 m
enhanced_speed: 9.945 m/s
gps_accuracy: 3 m
grade: 0.23 %
heart_rate: 125 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 86.0 percent
position_lat: -304754470 semicircles
position_long: -585240905 semicircles
power: 243 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 84.0 percent
speed: 9.945 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:40

altitude: 921.2 m
ascent: 234 m
cadence: 72 rpm
calories: 630 kcal
distance: 39493.68 m
enhanced_altitude: 921.2 m
enhanced_speed: 9.914 m/s
gps_accuracy: 3 m
grade: 0.45 %
heart_rate: 125 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 86.0 percent
position_lat: -304754046 semicircles
position_long: -585241917 semicircles
power: 232 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 85.0 percent
speed: 9.914 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:41

altitude: 921.2 m
ascent: 234 m
cadence: 72 rpm
calories: 630 kcal
distance: 39503.44 m
enhanced_altitude: 921.2 m
enhanced_speed: 9.847 m/s
gps_accuracy: 3 m
grade: 0.57 %
heart_rate: 126 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 53
left_torque_effectiveness: 86.5 percent
position_lat: -304753602 semicircles
position_long: -585242960 semicircles
power: 235 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 85.0 percent
speed: 9.847 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:42

altitude: 921.2 m
ascent: 234 m
cadence: 75 rpm
calories: 631 kcal
distance: 39513.45 m
enhanced_altitude: 921.2 m
enhanced_speed: 9.785 m/s
gps_accuracy: 2 m
grade: 0.25 %
heart_rate: 126 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 84.0 percent
position_lat: -304753125 semicircles
position_long: -585244027 semicircles
power: 216 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.0 percent
speed: 9.785 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:43

altitude: 921.2 m
ascent: 234 m
cadence: 76 rpm
calories: 631 kcal
distance: 39523.14 m
enhanced_altitude: 921.2 m
enhanced_speed: 9.75 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 63
left_torque_effectiveness: 88.5 percent
position_lat: -304752677 semicircles
position_long: -585245087 semicircles
power: 245 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.0 percent
speed: 9.75 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:44

altitude: 921.2 m
ascent: 234 m
cadence: 76 rpm
calories: 631 kcal
distance: 39532.67 m
enhanced_altitude: 921.2 m
enhanced_speed: 9.716 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 58
left_torque_effectiveness: 89.0 percent
position_lat: -304752275 semicircles
position_long: -585246138 semicircles
power: 250 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 84.0 percent
speed: 9.716 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:45

altitude: 921.4000000000001 m
ascent: 234 m
cadence: 75 rpm
calories: 631 kcal
distance: 39542.49 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 9.626 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 53
left_torque_effectiveness: 87.0 percent
position_lat: -304751844 semicircles
position_long: -585247203 semicircles
power: 231 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 9.626 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:46

altitude: 921.4000000000001 m
ascent: 234 m
cadence: 75 rpm
calories: 631 kcal
distance: 39552.07 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 9.55 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 52
left_torque_effectiveness: 85.0 percent
position_lat: -304751389 semicircles
position_long: -585248226 semicircles
power: 231 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.0 percent
speed: 9.55 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:47

altitude: 921.4000000000001 m
ascent: 234 m
cadence: 74 rpm
calories: 632 kcal
distance: 39561.51 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 9.474 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 86.0 percent
position_lat: -304750936 semicircles
position_long: -585249221 semicircles
power: 226 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 85.5 percent
speed: 9.474 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:48

altitude: 921.4000000000001 m
ascent: 234 m
cadence: 74 rpm
calories: 632 kcal
distance: 39570.97 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 9.406 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 54
left_torque_effectiveness: 86.0 percent
position_lat: -304750491 semicircles
position_long: -585250227 semicircles
power: 224 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.5 percent
speed: 9.406 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:49

altitude: 921.5999999999999 m
ascent: 234 m
cadence: 73 rpm
calories: 632 kcal
distance: 39580.41 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 9.376 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 54
left_torque_effectiveness: 85.0 percent
position_lat: -304750046 semicircles
position_long: -585251229 semicircles
power: 224 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.5 percent
speed: 9.376 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:50

altitude: 921.8 m
ascent: 234 m
cadence: 73 rpm
calories: 632 kcal
distance: 39589.79 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.34 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 54
left_torque_effectiveness: 85.0 percent
position_lat: -304749602 semicircles
position_long: -585252235 semicircles
power: 224 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.0 percent
speed: 9.34 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:51

altitude: 921.8 m
ascent: 234 m
cadence: 73 rpm
calories: 632 kcal
distance: 39599.06 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.329 m/s
gps_accuracy: 2 m
grade: 0.35 %
heart_rate: 129 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 86.0 percent
position_lat: -304749168 semicircles
position_long: -585253214 semicircles
power: 220 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 82.0 percent
speed: 9.329 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:52

altitude: 921.8 m
ascent: 234 m
cadence: 73 rpm
calories: 633 kcal
distance: 39608.33 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.33 m/s
gps_accuracy: 2 m
grade: 0.62 %
heart_rate: 129 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 56
left_torque_effectiveness: 86.5 percent
position_lat: -304748710 semicircles
position_long: -585254195 semicircles
power: 231 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 9.33 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:53

altitude: 921.8 m
ascent: 234 m
cadence: 73 rpm
calories: 633 kcal
distance: 39617.48 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.325 m/s
gps_accuracy: 2 m
grade: 0.66 %
heart_rate: 129 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 56
left_torque_effectiveness: 85.5 percent
position_lat: -304748264 semicircles
position_long: -585255182 semicircles
power: 228 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 9.325 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:54

altitude: 922.0 m
ascent: 235 m
cadence: 73 rpm
calories: 633 kcal
distance: 39626.46 m
enhanced_altitude: 922.0 m
enhanced_speed: 9.329 m/s
gps_accuracy: 2 m
grade: 0.72 %
heart_rate: 128 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 84.5 percent
position_lat: -304747853 semicircles
position_long: -585256138 semicircles
power: 223 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 82.0 percent
speed: 9.329 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:55

altitude: 922.0 m
ascent: 235 m
cadence: 73 rpm
calories: 633 kcal
distance: 39635.68 m
enhanced_altitude: 922.0 m
enhanced_speed: 9.333 m/s
gps_accuracy: 2 m
grade: 0.75 %
heart_rate: 129 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 52
left_torque_effectiveness: 84.5 percent
position_lat: -304747427 semicircles
position_long: -585257128 semicircles
power: 215 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 82.0 percent
speed: 9.333 m/s
temperature: 18 C
timestamp: 2021-01-26 10:46:56

altitude: 922.2 m
ascent: 235 m
cadence: 73 rpm
calories: 633 kcal
distance: 39645.07 m
enhanced_altitude: 922.2 m
