Gear: Cannondale SuperSix
distance: 25323.52 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 11.645 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 14.0 percent
left_right_balance: 85
left_torque_effectiveness: 64.5 percent
position_lat: -304592921 semicircles
position_long: -585610932 semicircles
power: 203 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 64.0 percent
speed: 11.645 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:36

altitude: 909.5999999999999 m
ascent: 86 m
cadence: 84 rpm
calories: 310 kcal
distance: 25335.29 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 11.782 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 66
left_torque_effectiveness: 74.0 percent
position_lat: -304593454 semicircles
position_long: -585609659 semicircles
power: 336 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 11.782 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:37

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 82 rpm
calories: 311 kcal
distance: 25347.1 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.812 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 48
left_torque_effectiveness: 71.5 percent
position_lat: -304593989 semicircles
position_long: -585608387 semicircles
power: 195 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 88.5 percent
speed: 11.812 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:38

altitude: 909.2 m
ascent: 86 m
cadence: 82 rpm
calories: 311 kcal
distance: 25358.93 m
enhanced_altitude: 909.2 m
enhanced_speed: 11.764 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 50
left_torque_effectiveness: 55.0 percent
position_lat: -304594523 semicircles
position_long: -585607110 semicircles
power: 54 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.0 percent
speed: 11.764 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:39

altitude: 909.2 m
ascent: 86 m
cadence: 85 rpm
calories: 311 kcal
distance: 25370.66 m
enhanced_altitude: 909.2 m
enhanced_speed: 11.768 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 67
left_torque_effectiveness: 73.5 percent
position_lat: -304595067 semicircles
position_long: -585605842 semicircles
power: 178 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 77.0 percent
speed: 11.768 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:40

altitude: 909.2 m
ascent: 86 m
cadence: 81 rpm
calories: 311 kcal
distance: 25382.47 m
enhanced_altitude: 909.2 m
enhanced_speed: 11.769 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 59
left_torque_effectiveness: 69.0 percent
position_lat: -304595633 semicircles
position_long: -585604587 semicircles
power: 155 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 59.5 percent
speed: 11.769 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:41

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 66 rpm
calories: 311 kcal
distance: 25394.33 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.715 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 64
left_torque_effectiveness: 59.0 percent
position_lat: -304596227 semicircles
position_long: -585603353 semicircles
power: 132 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 59.0 percent
speed: 11.715 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:42

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 54 rpm
calories: 311 kcal
distance: 25406.07 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.651 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 13.0 percent
left_right_balance: 69
left_torque_effectiveness: 47.0 percent
position_lat: -304596809 semicircles
position_long: -585602123 semicircles
power: 57 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 64.5 percent
speed: 11.651 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:43

altitude: 909.5999999999999 m
ascent: 86 m
cadence: 84 rpm
calories: 311 kcal
distance: 25417.7 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 11.668 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 11.5 percent
left_right_balance: 67
left_torque_effectiveness: 40.5 percent
position_lat: -304597375 semicircles
position_long: -585600880 semicircles
power: 207 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.5 percent
speed: 11.668 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:44

altitude: 909.5999999999999 m
ascent: 86 m
cadence: 84 rpm
calories: 311 kcal
distance: 25429.4 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 11.679 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 60
left_torque_effectiveness: 51.5 percent
position_lat: -304597944 semicircles
position_long: -585599627 semicircles
power: 201 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.5 percent
speed: 11.679 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:45

altitude: 909.5999999999999 m
ascent: 86 m
cadence: 84 rpm
calories: 312 kcal
distance: 25441.08 m
enhanced_altitude: 909.5999999999999 m
enhanced_speed: 11.677 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 62.0 percent
position_lat: -304598502 semicircles
position_long: -585598400 semicircles
power: 175 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.5 percent
speed: 11.677 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:46

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 84 rpm
calories: 312 kcal
distance: 25452.59 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.671 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 54
left_torque_effectiveness: 67.0 percent
position_lat: -304599051 semicircles
position_long: -585597168 semicircles
power: 174 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.0 percent
speed: 11.671 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:47

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 84 rpm
calories: 312 kcal
distance: 25464.24 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.664 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 54
left_torque_effectiveness: 71.0 percent
position_lat: -304599608 semicircles
position_long: -585595917 semicircles
power: 203 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.5 percent
speed: 11.664 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:48

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 84 rpm
calories: 312 kcal
distance: 25475.98 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.669 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 74.5 percent
position_lat: -304600160 semicircles
position_long: -585594676 semicircles
power: 234 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.5 percent
speed: 11.669 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:49

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 84 rpm
calories: 312 kcal
distance: 25487.8 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.709 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 78.0 percent
position_lat: -304600727 semicircles
position_long: -585593424 semicircles
power: 260 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 76.0 percent
speed: 11.709 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:50

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 85 rpm
calories: 312 kcal
distance: 25499.62 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.843 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 57
left_torque_effectiveness: 84.0 percent
position_lat: -304601314 semicircles
position_long: -585592179 semicircles
power: 300 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 11.843 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:51

altitude: 909.2 m
ascent: 86 m
cadence: 85 rpm
calories: 313 kcal
distance: 25511.56 m
enhanced_altitude: 909.2 m
enhanced_speed: 12.018 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 60
left_torque_effectiveness: 89.5 percent
position_lat: -304601914 semicircles
position_long: -585590933 semicircles
power: 345 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 77.5 percent
speed: 12.018 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:52

altitude: 908.8 m
ascent: 86 m
cadence: 86 rpm
calories: 313 kcal
distance: 25523.78 m
enhanced_altitude: 908.8 m
enhanced_speed: 12.087 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 60
left_torque_effectiveness: 90.0 percent
position_lat: -304602538 semicircles
position_long: -585589638 semicircles
power: 384 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 79.5 percent
speed: 12.087 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:53

altitude: 908.4000000000001 m
ascent: 86 m
cadence: 87 rpm
calories: 313 kcal
distance: 25535.79 m
enhanced_altitude: 908.4000000000001 m
enhanced_speed: 12.073 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 59
left_torque_effectiveness: 85.5 percent
position_lat: -304603129 semicircles
position_long: -585588374 semicircles
power: 313 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 82.0 percent
speed: 12.073 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:54

altitude: 908.2 m
ascent: 86 m
cadence: 87 rpm
calories: 313 kcal
distance: 25547.8 m
enhanced_altitude: 908.2 m
enhanced_speed: 12.051 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 58
left_torque_effectiveness: 81.0 percent
position_lat: -304603695 semicircles
position_long: -585587105 semicircles
power: 291 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 84.5 percent
speed: 12.051 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:55

altitude: 908.0 m
ascent: 86 m
cadence: 86 rpm
calories: 314 kcal
distance: 25559.92 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.938 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 48
left_torque_effectiveness: 78.0 percent
position_lat: -304604272 semicircles
position_long: -585585812 semicircles
power: 250 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 11.938 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:56

altitude: 908.0 m
ascent: 86 m
cadence: 86 rpm
calories: 314 kcal
distance: 25571.69 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.821 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 75.0 percent
position_lat: -304604828 semicircles
position_long: -585584546 semicircles
power: 201 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.0 percent
speed: 11.821 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:57

altitude: 908.0 m
ascent: 86 m
cadence: 85 rpm
calories: 314 kcal
distance: 25583.15 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.707 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 74.0 percent
position_lat: -304605354 semicircles
position_long: -585583314 semicircles
power: 195 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 11.707 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:58

altitude: 908.0 m
ascent: 86 m
cadence: 84 rpm
calories: 314 kcal
distance: 25594.7 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.546 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 52
left_torque_effectiveness: 81.5 percent
position_lat: -304605886 semicircles
position_long: -585582088 semicircles
power: 231 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 11.546 m/s
temperature: 29 C
timestamp: 2020-11-15 12:01:59

altitude: 907.8 m
ascent: 86 m
cadence: 84 rpm
calories: 314 kcal
distance: 25606.44 m
enhanced_altitude: 907.8 m
enhanced_speed: 11.541 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 49
left_torque_effectiveness: 81.0 percent
position_lat: -304606441 semicircles
position_long: -585580839 semicircles
power: 213 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.5 percent
speed: 11.541 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:00

altitude: 907.8 m
ascent: 86 m
cadence: 83 rpm
calories: 314 kcal
distance: 25618.08 m
enhanced_altitude: 907.8 m
enhanced_speed: 11.466 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.5 percent
position_lat: -304607002 semicircles
position_long: -585579599 semicircles
power: 193 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 72.5 percent
speed: 11.466 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:01

altitude: 907.8 m
ascent: 86 m
cadence: 82 rpm
calories: 315 kcal
distance: 25629.43 m
enhanced_altitude: 907.8 m
enhanced_speed: 11.375 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 55
left_torque_effectiveness: 73.5 percent
position_lat: -304607548 semicircles
position_long: -585578377 semicircles
power: 226 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.5 percent
speed: 11.375 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:02

altitude: 907.8 m
ascent: 86 m
cadence: 82 rpm
calories: 315 kcal
distance: 25640.6 m
enhanced_altitude: 907.8 m
enhanced_speed: 11.234 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 56
left_torque_effectiveness: 80.0 percent
position_lat: -304608067 semicircles
position_long: -585577179 semicircles
power: 303 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.5 percent
speed: 11.234 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:03

altitude: 908.0 m
ascent: 86 m
cadence: 82 rpm
calories: 315 kcal
distance: 25651.74 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.128 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 82.5 percent
position_lat: -304608589 semicircles
position_long: -585575999 semicircles
power: 240 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 71.5 percent
speed: 11.128 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:04

altitude: 908.0 m
ascent: 86 m
cadence: 81 rpm
calories: 315 kcal
distance: 25663.03 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.252 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 79.0 percent
position_lat: -304609125 semicircles
position_long: -585574808 semicircles
power: 259 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 71.5 percent
speed: 11.252 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:05

altitude: 908.0 m
ascent: 86 m
cadence: 81 rpm
calories: 315 kcal
distance: 25674.18 m
enhanced_altitude: 908.0 m
enhanced_speed: 11.268 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 53
left_torque_effectiveness: 81.5 percent
position_lat: -304609659 semicircles
position_long: -585573621 semicircles
power: 285 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.0 percent
speed: 11.268 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:06

altitude: 908.2 m
ascent: 86 m
cadence: 81 rpm
calories: 315 kcal
distance: 25685.34 m
enhanced_altitude: 908.2 m
enhanced_speed: 11.265 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 53
left_torque_effectiveness: 83.0 percent
position_lat: -304610181 semicircles
position_long: -585572417 semicircles
power: 290 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 79.0 percent
speed: 11.265 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:07

altitude: 908.2 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25696.45 m
enhanced_altitude: 908.2 m
enhanced_speed: 11.195 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 52
left_torque_effectiveness: 81.5 percent
position_lat: -304610710 semicircles
position_long: -585571230 semicircles
power: 264 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 80.0 percent
speed: 11.195 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:08

altitude: 908.2 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25707.66 m
enhanced_altitude: 908.2 m
enhanced_speed: 11.147 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 80.5 percent
position_lat: -304611256 semicircles
position_long: -585570047 semicircles
power: 230 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.0 percent
speed: 11.147 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:09

altitude: 908.2 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25718.98 m
enhanced_altitude: 908.2 m
enhanced_speed: 11.232 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 79.5 percent
position_lat: -304611797 semicircles
position_long: -585568853 semicircles
power: 211 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 82.0 percent
speed: 11.232 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:10

altitude: 908.4000000000001 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25730.21 m
enhanced_altitude: 908.4000000000001 m
enhanced_speed: 11.233 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 75.0 percent
position_lat: -304612331 semicircles
position_long: -585567650 semicircles
power: 200 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 11.233 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:11

altitude: 908.4000000000001 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25741.51 m
enhanced_altitude: 908.4000000000001 m
enhanced_speed: 11.211 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 74.0 percent
position_lat: -304612871 semicircles
position_long: -585566431 semicircles
power: 199 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.0 percent
speed: 11.211 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:12

altitude: 908.5999999999999 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25752.83 m
enhanced_altitude: 908.5999999999999 m
enhanced_speed: 11.154 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 77.0 percent
position_lat: -304613392 semicircles
position_long: -585565235 semicircles
power: 208 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.5 percent
speed: 11.154 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:13

altitude: 908.5999999999999 m
ascent: 86 m
cadence: 81 rpm
calories: 316 kcal
distance: 25764.45 m
enhanced_altitude: 908.5999999999999 m
enhanced_speed: 11.084 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 83.5 percent
position_lat: -304613935 semicircles
position_long: -585564004 semicircles
power: 208 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.5 percent
speed: 11.084 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:14

altitude: 908.5999999999999 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25775.76 m
enhanced_altitude: 908.5999999999999 m
enhanced_speed: 11.101 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -304614482 semicircles
position_long: -585562801 semicircles
power: 216 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 74.0 percent
speed: 11.101 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:15

altitude: 908.5999999999999 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25786.81 m
enhanced_altitude: 908.5999999999999 m
enhanced_speed: 11.123 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -304615021 semicircles
position_long: -585561624 semicircles
power: 216 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.5 percent
speed: 11.123 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:16

altitude: 908.8 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25797.93 m
enhanced_altitude: 908.8 m
enhanced_speed: 11.147 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 76.5 percent
position_lat: -304615582 semicircles
position_long: -585560457 semicircles
power: 240 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.5 percent
speed: 11.147 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:17

altitude: 908.8 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25808.96 m
enhanced_altitude: 908.8 m
enhanced_speed: 11.14 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 76.0 percent
position_lat: -304616112 semicircles
position_long: -585559294 semicircles
power: 218 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.5 percent
speed: 11.14 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:18

altitude: 908.8 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25819.78 m
enhanced_altitude: 908.8 m
enhanced_speed: 11.086 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.0 percent
position_lat: -304616617 semicircles
position_long: -585558123 semicircles
power: 194 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.0 percent
speed: 11.086 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:19

altitude: 909.0 m
ascent: 86 m
cadence: 80 rpm
calories: 317 kcal
distance: 25830.79 m
enhanced_altitude: 909.0 m
enhanced_speed: 11.025 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 55
left_torque_effectiveness: 77.5 percent
position_lat: -304617129 semicircles
position_long: -585556944 semicircles
power: 202 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 11.025 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:20

altitude: 909.2 m
ascent: 86 m
cadence: 80 rpm
calories: 318 kcal
distance: 25842.06 m
enhanced_altitude: 909.2 m
enhanced_speed: 11.09 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 84.5 percent
position_lat: -304617648 semicircles
position_long: -585555740 semicircles
power: 306 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.0 percent
speed: 11.09 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:21

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 80 rpm
calories: 318 kcal
distance: 25852.95 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.171 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 53
left_torque_effectiveness: 87.5 percent
position_lat: -304618173 semicircles
position_long: -585554573 semicircles
power: 267 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 84.5 percent
speed: 11.171 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:22

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 81 rpm
calories: 318 kcal
distance: 25863.72 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.115 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.5 percent
position_lat: -304618698 semicircles
position_long: -585553434 semicircles
power: 251 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 87.0 percent
speed: 11.115 m/s
temperature: 29 C
timestamp: 2020-11-15 12:02:23

altitude: 909.4000000000001 m
ascent: 86 m
cadence: 81 rpm
calories: 318 kcal
distance: 25874.95 m
enhanced_altitude: 909.4000000000001 m
enhanced_speed: 11.125 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 58
