Gear: Cannondale SuperSix
position_long: -585223046 semicircles
power: 245 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 83.5 percent
speed: 8.892 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:01

altitude: 914.4000000000001 m
ascent: 125 m
cadence: 74 rpm
calories: 425 kcal
distance: 29816.64 m
enhanced_altitude: 914.4000000000001 m
enhanced_speed: 8.782 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 53
left_torque_effectiveness: 84.5 percent
position_lat: -304761796 semicircles
position_long: -585223991 semicircles
power: 263 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 83.0 percent
speed: 8.782 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:02

altitude: 914.5999999999999 m
ascent: 125 m
cadence: 73 rpm
calories: 425 kcal
distance: 29825.26 m
enhanced_altitude: 914.5999999999999 m
enhanced_speed: 8.673 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 54
left_torque_effectiveness: 88.5 percent
position_lat: -304761387 semicircles
position_long: -585224901 semicircles
power: 269 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 83.0 percent
speed: 8.673 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:03

altitude: 914.8 m
ascent: 125 m
cadence: 73 rpm
calories: 425 kcal
distance: 29833.97 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.688 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 87.0 percent
position_lat: -304760954 semicircles
position_long: -585225812 semicircles
power: 275 watts
right_pedal_smoothness: 27.5 percent
right_torque_effectiveness: 86.5 percent
speed: 8.688 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:04

altitude: 914.8 m
ascent: 125 m
cadence: 73 rpm
calories: 426 kcal
distance: 29842.96 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.672 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 87.0 percent
position_lat: -304760493 semicircles
position_long: -585226736 semicircles
power: 275 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 87.0 percent
speed: 8.672 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:05

altitude: 914.5999999999999 m
ascent: 125 m
cadence: 73 rpm
calories: 426 kcal
distance: 29851.44 m
enhanced_altitude: 914.5999999999999 m
enhanced_speed: 8.65 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 86.5 percent
position_lat: -304760109 semicircles
position_long: -585227639 semicircles
power: 266 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 87.0 percent
speed: 8.65 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:06

altitude: 914.8 m
ascent: 125 m
cadence: 74 rpm
calories: 426 kcal
distance: 29860.17 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.499 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 57
left_torque_effectiveness: 86.0 percent
position_lat: -304759698 semicircles
position_long: -585228598 semicircles
power: 234 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 87.5 percent
speed: 8.499 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:07

altitude: 915.0 m
ascent: 125 m
cadence: 80 rpm
calories: 426 kcal
distance: 29868.69 m
enhanced_altitude: 915.0 m
enhanced_speed: 8.493 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 58
left_torque_effectiveness: 86.0 percent
position_lat: -304759312 semicircles
position_long: -585229506 semicircles
power: 245 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 87.5 percent
speed: 8.493 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:08

altitude: 915.0 m
ascent: 125 m
cadence: 81 rpm
calories: 426 kcal
distance: 29877.29 m
enhanced_altitude: 915.0 m
enhanced_speed: 8.573 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 85.5 percent
position_lat: -304758904 semicircles
position_long: -585230413 semicircles
power: 240 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 87.5 percent
speed: 8.573 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:09

altitude: 914.8 m
ascent: 125 m
cadence: 81 rpm
calories: 427 kcal
distance: 29886.02 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.56 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 146 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 84.0 percent
position_lat: -304758492 semicircles
position_long: -585231373 semicircles
power: 244 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 86.0 percent
speed: 8.56 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:10

altitude: 914.8 m
ascent: 125 m
battery_soc: 76.0 percent
cadence: 80 rpm
calories: 427 kcal
distance: 29894.64 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.541 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 147 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 86.0 percent
position_lat: -304758083 semicircles
position_long: -585232283 semicircles
power: 273 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 84.0 percent
speed: 8.541 m/s
temperature: 25 C
timestamp: 2020-12-13 11:39:11

altitude: 914.8 m
ascent: 125 m
cadence: 80 rpm
calories: 427 kcal
distance: 29903.01 m
enhanced_altitude: 914.8 m
enhanced_speed: 8.55 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 147 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 56
left_torque_effectiveness: 88.5 percent
position_lat: -304757675 semicircles
position_long: -585233146 semicircles
power: 299 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 83.0 percent
speed: 8.55 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:12

altitude: 915.0 m
ascent: 125 m
cadence: 80 rpm
calories: 427 kcal
distance: 29911.29 m
enhanced_altitude: 915.0 m
enhanced_speed: 8.4 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 147 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 56
left_torque_effectiveness: 89.0 percent
position_lat: -304757286 semicircles
position_long: -585234059 semicircles
power: 299 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 83.5 percent
speed: 8.4 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:13

altitude: 915.0 m
ascent: 125 m
cadence: 79 rpm
calories: 428 kcal
distance: 29919.7 m
enhanced_altitude: 915.0 m
enhanced_speed: 8.3 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 147 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 88.0 percent
position_lat: -304756883 semicircles
position_long: -585234955 semicircles
power: 289 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.0 percent
speed: 8.3 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:14

altitude: 915.2 m
ascent: 125 m
cadence: 79 rpm
calories: 428 kcal
distance: 29928.09 m
enhanced_altitude: 915.2 m
enhanced_speed: 8.317 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 147 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 87.5 percent
position_lat: -304756470 semicircles
position_long: -585235827 semicircles
power: 284 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 86.0 percent
speed: 8.317 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:15

altitude: 915.2 m
ascent: 125 m
cadence: 78 rpm
calories: 428 kcal
distance: 29936.46 m
enhanced_altitude: 915.2 m
enhanced_speed: 8.23 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 148 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 88.0 percent
position_lat: -304756085 semicircles
position_long: -585236733 semicircles
power: 287 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 85.0 percent
speed: 8.23 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:16

altitude: 915.2 m
ascent: 125 m
cadence: 77 rpm
calories: 428 kcal
distance: 29944.54 m
enhanced_altitude: 915.2 m
enhanced_speed: 8.2 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 148 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 89.0 percent
position_lat: -304755683 semicircles
position_long: -585237582 semicircles
power: 290 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 86.5 percent
speed: 8.2 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:17

altitude: 915.4000000000001 m
ascent: 125 m
cadence: 77 rpm
calories: 428 kcal
distance: 29952.63 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 8.043 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 148 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 90.5 percent
position_lat: -304755292 semicircles
position_long: -585238455 semicircles
power: 300 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 90.5 percent
speed: 8.043 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:18

altitude: 915.4000000000001 m
ascent: 125 m
cadence: 76 rpm
calories: 428 kcal
distance: 29960.78 m
enhanced_altitude: 915.4000000000001 m
enhanced_speed: 8.012 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 149 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 55
left_torque_effectiveness: 92.0 percent
position_lat: -304754921 semicircles
position_long: -585239289 semicircles
power: 286 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 88.5 percent
speed: 8.012 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:19

altitude: 915.5999999999999 m
ascent: 125 m
cadence: 76 rpm
calories: 429 kcal
distance: 29968.83 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 8.023 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 149 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 55
left_torque_effectiveness: 89.0 percent
position_lat: -304754533 semicircles
position_long: -585240157 semicircles
power: 262 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 89.5 percent
speed: 8.023 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:20

altitude: 915.5999999999999 m
ascent: 125 m
cadence: 76 rpm
calories: 429 kcal
distance: 29976.73 m
enhanced_altitude: 915.5999999999999 m
enhanced_speed: 7.997 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 150 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 88.5 percent
position_lat: -304754174 semicircles
position_long: -585241010 semicircles
power: 266 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 89.0 percent
speed: 7.997 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:21

altitude: 915.8 m
ascent: 125 m
cadence: 75 rpm
calories: 429 kcal
distance: 29984.81 m
enhanced_altitude: 915.8 m
enhanced_speed: 8.001 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 150 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 89.5 percent
position_lat: -304753784 semicircles
position_long: -585241882 semicircles
power: 273 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 87.5 percent
speed: 8.001 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:22

altitude: 916.0 m
ascent: 125 m
cadence: 75 rpm
calories: 429 kcal
distance: 29992.95 m
enhanced_altitude: 916.0 m
enhanced_speed: 7.892 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 150 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 90.0 percent
position_lat: -304753395 semicircles
position_long: -585242752 semicircles
power: 275 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 86.5 percent
speed: 7.892 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:23

altitude: 916.2 m
ascent: 125 m
cadence: 75 rpm
calories: 430 kcal
distance: 30000.74 m
enhanced_altitude: 916.2 m
enhanced_speed: 7.926 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 151 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 88.0 percent
position_lat: -304753030 semicircles
position_long: -585243572 semicircles
power: 269 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 88.5 percent
speed: 7.926 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:24

altitude: 916.4000000000001 m
ascent: 125 m
cadence: 76 rpm
calories: 430 kcal
distance: 30008.64 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 8.029 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 151 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 87.0 percent
position_lat: -304752675 semicircles
position_long: -585244417 semicircles
power: 267 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 88.0 percent
speed: 8.029 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:25

altitude: 916.4000000000001 m
ascent: 125 m
cadence: 76 rpm
calories: 430 kcal
distance: 30016.74 m
enhanced_altitude: 916.4000000000001 m
enhanced_speed: 8.125 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 152 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 85.5 percent
position_lat: -304752303 semicircles
position_long: -585245299 semicircles
power: 257 watts
right_pedal_smoothness: 27.5 percent
right_torque_effectiveness: 87.5 percent
speed: 8.125 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:26

altitude: 916.5999999999999 m
ascent: 125 m
cadence: 76 rpm
calories: 431 kcal
distance: 30024.83 m
enhanced_altitude: 916.5999999999999 m
enhanced_speed: 8.031 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 152 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 84.5 percent
position_lat: -304751961 semicircles
position_long: -585246164 semicircles
power: 247 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 88.0 percent
speed: 8.031 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:27

altitude: 916.5999999999999 m
ascent: 125 m
cadence: 76 rpm
calories: 431 kcal
distance: 30032.86 m
enhanced_altitude: 916.5999999999999 m
enhanced_speed: 8.006 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 152 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 85.0 percent
position_lat: -304751574 semicircles
position_long: -585247032 semicircles
power: 243 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 88.0 percent
speed: 8.006 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:28

altitude: 916.8 m
ascent: 125 m
cadence: 75 rpm
calories: 431 kcal
distance: 30040.74 m
enhanced_altitude: 916.8 m
enhanced_speed: 7.975 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 152 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 83.0 percent
position_lat: -304751186 semicircles
position_long: -585247853 semicircles
power: 233 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 86.0 percent
speed: 7.975 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:29

altitude: 917.0 m
ascent: 125 m
cadence: 75 rpm
calories: 431 kcal
distance: 30048.58 m
enhanced_altitude: 917.0 m
enhanced_speed: 7.998 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -304750823 semicircles
position_long: -585248715 semicircles
power: 222 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 84.0 percent
speed: 7.998 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:30

altitude: 917.2 m
ascent: 125 m
cadence: 75 rpm
calories: 431 kcal
distance: 30056.62 m
enhanced_altitude: 917.2 m
enhanced_speed: 7.907 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 56
left_torque_effectiveness: 84.0 percent
position_lat: -304750435 semicircles
position_long: -585249538 semicircles
power: 247 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 81.5 percent
speed: 7.907 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:31

altitude: 917.2 m
ascent: 125 m
cadence: 76 rpm
calories: 432 kcal
distance: 30064.56 m
enhanced_altitude: 917.2 m
enhanced_speed: 8.046 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 88.0 percent
position_lat: -304750093 semicircles
position_long: -585250403 semicircles
power: 264 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 82.5 percent
speed: 8.046 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:32

altitude: 917.2 m
ascent: 125 m
cadence: 76 rpm
calories: 432 kcal
distance: 30072.63 m
enhanced_altitude: 917.2 m
enhanced_speed: 8.146 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 52
left_torque_effectiveness: 86.5 percent
position_lat: -304749729 semicircles
position_long: -585251266 semicircles
power: 261 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 87.5 percent
speed: 8.146 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:33

altitude: 917.2 m
ascent: 125 m
cadence: 77 rpm
calories: 432 kcal
distance: 30080.77 m
enhanced_altitude: 917.2 m
enhanced_speed: 8.139 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 79.0 percent
position_lat: -304749344 semicircles
position_long: -585252173 semicircles
power: 219 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 86.5 percent
speed: 8.139 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:34

altitude: 917.4000000000001 m
ascent: 125 m
cadence: 77 rpm
calories: 432 kcal
distance: 30088.92 m
enhanced_altitude: 917.4000000000001 m
enhanced_speed: 8.291 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 55
left_torque_effectiveness: 80.5 percent
position_lat: -304748961 semicircles
position_long: -585253029 semicircles
power: 237 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 8.291 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:35

altitude: 917.2 m
ascent: 125 m
cadence: 77 rpm
calories: 433 kcal
distance: 30097.2 m
enhanced_altitude: 917.2 m
enhanced_speed: 8.31 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 82.0 percent
position_lat: -304748558 semicircles
position_long: -585253926 semicircles
power: 241 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 81.0 percent
speed: 8.31 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:36

altitude: 917.5999999999999 m
ascent: 125 m
cadence: 78 rpm
calories: 433 kcal
distance: 30105.64 m
enhanced_altitude: 917.5999999999999 m
enhanced_speed: 8.311 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 153 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 82.5 percent
position_lat: -304748161 semicircles
position_long: -585254812 semicircles
power: 244 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 81.5 percent
speed: 8.311 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:37

altitude: 918.2 m
ascent: 125 m
cadence: 78 rpm
calories: 433 kcal
distance: 30113.96 m
enhanced_altitude: 918.2 m
enhanced_speed: 8.459 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 83.5 percent
position_lat: -304747755 semicircles
position_long: -585255670 semicircles
power: 248 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 82.0 percent
speed: 8.459 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:38

altitude: 918.4000000000001 m
ascent: 125 m
cadence: 79 rpm
calories: 433 kcal
distance: 30122.27 m
enhanced_altitude: 918.4000000000001 m
enhanced_speed: 8.597 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 84.0 percent
position_lat: -304747397 semicircles
position_long: -585256606 semicircles
power: 269 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 82.0 percent
speed: 8.597 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:39

altitude: 918.4000000000001 m
ascent: 125 m
cadence: 81 rpm
calories: 434 kcal
distance: 30131.42 m
enhanced_altitude: 918.4000000000001 m
enhanced_speed: 8.697 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 82.5 percent
position_lat: -304746955 semicircles
position_long: -585257588 semicircles
power: 244 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.5 percent
speed: 8.697 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:40

altitude: 918.5999999999999 m
ascent: 125 m
cadence: 82 rpm
calories: 434 kcal
distance: 30140.02 m
enhanced_altitude: 918.5999999999999 m
enhanced_speed: 8.703 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 80.5 percent
position_lat: -304746566 semicircles
position_long: -585258504 semicircles
power: 229 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 83.0 percent
speed: 8.703 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:41

altitude: 918.8 m
ascent: 125 m
cadence: 82 rpm
calories: 434 kcal
distance: 30148.55 m
enhanced_altitude: 918.8 m
enhanced_speed: 8.69 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -304746164 semicircles
position_long: -585259397 semicircles
power: 242 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 80.0 percent
speed: 8.69 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:42

altitude: 918.8 m
ascent: 125 m
cadence: 83 rpm
calories: 434 kcal
distance: 30157.6 m
enhanced_altitude: 918.8 m
enhanced_speed: 8.91 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 83.0 percent
position_lat: -304745748 semicircles
position_long: -585260366 semicircles
power: 243 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 80.0 percent
speed: 8.91 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:43

altitude: 918.5999999999999 m
ascent: 125 m
cadence: 83 rpm
calories: 434 kcal
distance: 30166.43 m
enhanced_altitude: 918.5999999999999 m
enhanced_speed: 8.877 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 77.5 percent
position_lat: -304745317 semicircles
position_long: -585261319 semicircles
power: 219 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 81.0 percent
speed: 8.877 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:44

altitude: 918.4000000000001 m
ascent: 125 m
cadence: 83 rpm
calories: 435 kcal
distance: 30175.29 m
enhanced_altitude: 918.4000000000001 m
enhanced_speed: 8.662 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 155 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 76.0 percent
position_lat: -304744885 semicircles
position_long: -585262229 semicircles
power: 212 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.5 percent
speed: 8.662 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:45

altitude: 918.2 m
ascent: 125 m
cadence: 83 rpm
calories: 435 kcal
distance: 30184.06 m
enhanced_altitude: 918.2 m
enhanced_speed: 8.858 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 155 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 55
left_torque_effectiveness: 77.0 percent
position_lat: -304744453 semicircles
position_long: -585263184 semicircles
power: 218 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 76.0 percent
speed: 8.858 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:46

altitude: 918.2 m
ascent: 125 m
cadence: 83 rpm
calories: 435 kcal
distance: 30193.04 m
enhanced_altitude: 918.2 m
enhanced_speed: 8.885 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 155 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 55
left_torque_effectiveness: 77.5 percent
position_lat: -304744041 semicircles
position_long: -585264145 semicircles
power: 231 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.0 percent
speed: 8.885 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:47

altitude: 918.0 m
ascent: 125 m
cadence: 84 rpm
calories: 435 kcal
distance: 30202.02 m
enhanced_altitude: 918.0 m
enhanced_speed: 9.021 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 154 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 54
left_torque_effectiveness: 77.0 percent
position_lat: -304743610 semicircles
position_long: -585265098 semicircles
power: 242 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.5 percent
speed: 9.021 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:48

altitude: 917.8 m
ascent: 125 m
cadence: 84 rpm
calories: 435 kcal
distance: 30211.11 m
enhanced_altitude: 917.8 m
enhanced_speed: 9.001 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 155 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 55
left_torque_effectiveness: 80.5 percent
position_lat: -304743158 semicircles
position_long: -585266047 semicircles
power: 250 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.0 percent
speed: 9.001 m/s
temperature: 24 C
timestamp: 2020-12-13 11:39:49

altitude: 917.5999999999999 m
ascent: 125 m
cadence: 84 rpm
calories: 435 kcal
